,CLASS_NAME,num,x,y,win17advancedB1,win17advancedB2,win17advancedB3,win17advancedB4,win17advancedB5,win17advancedB6,win17advancedB7,win17advancedB8,win17advancedB9,win17advancedB10,win17higherB1,win17higherB2,win17higherB3,win17higherB4,win17higherB5,win17higherB6,win17higherB7,win17higherB8,win17higherB9,win17higherB10,win17simpleB1,win17simpleB2,win17simpleB3,win17simpleB4,win17simpleB5,win17simpleB6,win17simpleB7,win17simpleB8
0,baigurang,253,374967.428021,2381818.59221,48.83218,38.810936,-5.8784087e-19,97.66436,134.38216,5.074015,2.2854795,7.585329,-0.5105734,0.97679454,0.8951604,2.561753,14.035856,198.39442,0.00042619312,2477.4421,0.00038820517,2163.933,0.00094730064,7589.315,0.008794195,7.430788,0.018841103,0.29403144,20.861591,1409.0282,58748.38,3582824.0
1,baigurang,257,375119.519645,2381822.04944,43.448097,21.755957,-3.3881318e-19,86.896194,66.23144,4.4363275,2.2094116,7.9877906,-0.6750044,0.9791744,0.88468844,2.0980392,23.603922,197.29019,0.0005146786,2020.8667,0.00045382007,1798.8114,0.0010965525,4125.6196,0.013535518,6.780937,0.024000091,0.31553945,20.792387,965.88635,26225.193,1579484.9
2,baigurang,3836,373366.350393,2382041.28532,46.04671,57.37325,3.930233e-19,92.09342,187.53798,5.1144185,2.4243782,15.988701,-0.51203763,0.97196263,0.8995349,2.0232558,14.736434,206.10077,0.0004979418,2195.531,0.0004529628,1941.527,0.0009352902,4917.4224,0.008506843,7.4890027,0.011056856,0.252529,41.955017,1926.5336,91403.69,3194327.5
3,baigurang,3837,373370.279464,2382031.08561,48.922146,75.66003,9.088664e-19,97.84429,260.56744,5.035762,2.3504062,17.07086,-0.54245096,0.96680665,0.84668446,3.0666666,14.925,170.73334,0.00045468006,2406.7083,0.0003960647,1943.7798,0.001149901,9386.309,0.01810323,6.996875,0.0095421905,0.3441852,42.072666,2483.6565,125738.07,2726986.2
4,baigurang,3838,373362.394865,2382023.2407,46.742214,49.769188,-2.005774e-18,93.48443,156.15979,4.807046,2.3790758,17.025194,-0.6040988,0.98205113,0.86705935,2.381526,19.562248,185.17671,0.0004733464,2231.8916,0.0004173128,1872.7446,0.0010228293,6222.2207,0.012487877,7.038626,0.011429564,0.29429525,42.916954,2872.3738,103886.19,2162913.5
5,baigurang,3840,373349.377339,2382009.22106,46.548443,23.136927,-2.2768246e-18,93.096886,63.651512,4.7667212,2.3318484,10.116225,-0.6550725,0.9871647,0.9409594,1.5313653,19.774908,237.39114,0.00045683415,2265.085,0.00042769226,2143.53,0.00071911124,3359.0774,0.0075609726,7.422556,0.016231174,0.2061542,28.896194,421.00696,12458.011,2425645.8
6,baigurang,3841,373339.245452,2382013.29565,44.212803,17.804195,1.3552527e-18,88.425606,50.168343,4.638427,2.2507055,7.3425035,-0.66873825,0.98684925,0.91463953,1.8854961,20.10687,216.41985,0.00050336233,2054.603,0.00045929942,1886.875,0.00095970265,3797.0764,0.008512829,7.2877526,0.022965988,0.24070103,21.048443,259.58685,7170.917,2007248.2
7,baigurang,3842,373331.7445,2382005.56451,44.762978,23.710255,9.147956e-19,89.525955,69.7649,4.7662225,2.301213,8.896437,-0.62216187,0.98599386,0.9404774,1.5925926,19.903704,236.27408,0.000494909,2106.6038,0.00046469708,1987.3251,0.0007962013,3290.248,0.008393099,7.3623857,0.019873116,0.23970796,25.076124,513.6788,14728.938,2193776.5
8,baigurang,3844,373310.905875,2382009.30837,41.8564,7.174881,-2.363222e-18,83.7128,16.730667,3.908056,2.0872226,4.2235274,-0.7641403,0.9856789,0.9320351,1.8754717,31.188679,227.61887,0.0005465585,1858.3661,0.0005089404,1734.8463,0.0010343699,3437.9888,0.016037883,6.4171753,0.023125041,0.31466153,11.968858,61.694748,1216.6187,1088661.6
9,baigurang,3846,373303.726392,2381964.31986,47.420414,66.94955,1.2171863e-18,94.84083,240.20996,4.6720934,2.3057775,10.794869,-0.5752999,0.9677377,0.87254107,2.9753087,19.534979,182.40741,0.00048192253,2220.1975,0.00042949538,1864.6456,0.0011935777,8528.444,0.024682416,6.691206,0.011859116,0.34515136,27.588236,4041.8896,153462.34,1989203.2
10,baigurang,3847,373289.733874,2381948.23051,48.35467,58.2531,1.7957098e-19,96.70934,197.21655,4.891418,2.4296346,13.580443,-0.5400016,0.97597665,0.9062483,2.5177865,16.46245,205.11067,0.0004560549,2334.5493,0.0004205514,2055.1074,0.0009566792,7479.1816,0.016923888,7.186725,0.011892172,0.2822325,35.79585,2580.255,102920.43,2698524.8
11,baigurang,3849,373230.817663,2381924.19108,44.224915,15.997857,-3.80826e-18,88.44983,43.244022,4.312716,2.1639323,8.149579,-0.7144522,0.98341334,0.87362784,2.4457831,26.807228,187.63454,0.0004972165,2062.751,0.0004329664,1811.7825,0.0012348808,4918.7188,0.014876498,6.611515,0.02197524,0.33559066,20.747404,517.3997,14295.417,1338533.9
12,baigurang,3851,373207.796221,2381883.71041,47.03287,53.941826,5.421011e-19,94.06574,177.2379,4.729514,2.402727,15.047297,-0.5825286,0.97703,0.8728315,2.516129,20.540323,186.4758,0.00046927834,2259.8872,0.0004126344,1937.0737,0.0011235304,6275.339,0.01409825,6.98827,0.0119176805,0.3134325,38.52941,3057.579,107855.805,2169201.0
