,CLASS_NAME,num,x,y,win15advancedB1,win15advancedB2,win15advancedB3,win15advancedB4,win15advancedB5,win15advancedB6,win15advancedB7,win15advancedB8,win15advancedB9,win15advancedB10,win15higherB1,win15higherB2,win15higherB3,win15higherB4,win15higherB5,win15higherB6,win15higherB7,win15higherB8,win15higherB9,win15higherB10,win15simpleB1,win15simpleB2,win15simpleB3,win15simpleB4,win15simpleB5,win15simpleB6,win15simpleB7,win15simpleB8
6989,water,10974,373329.340965,2381532.38926,51.873333,52.719513,1.8617784e-18,103.746666,176.9536,4.7540274,2.3553474,13.146711,-0.4891331,0.9619117,0.88421655,2.4358974,14.435898,150.38461,0.0003946689,2744.9744,0.0003556735,2374.8718,0.0008894306,7257.672,0.019595062,6.684074,0.012865357,0.32512966,33.924446,-250.099,41758.0,2297287.5
6990,water,10975,373331.563469,2381532.38926,52.45111,50.452053,1.2705494e-19,104.90222,166.986,4.751341,2.3703926,13.508291,-0.48433432,0.96061844,0.8780426,2.5751295,14.626943,146.76166,0.00038608589,2803.1968,0.0003476137,2395.615,0.00089973584,7951.964,0.020592593,6.6626453,0.012980599,0.3343055,34.822224,-543.99426,39471.535,2254614.5
6991,water,10976,373333.997641,2381532.70676,53.282223,44.642574,-5.709002e-19,106.564445,143.4103,4.7576885,2.3697424,13.571106,-0.52189255,0.9654438,0.8944163,2.3401015,15.223351,155.45685,0.0003704766,2900.3147,0.00033937863,2530.4094,0.0007758561,7522.0405,0.021837037,6.696351,0.013579089,0.3345166,35.16,-743.0701,33971.12,2234912.5
6992,water,10977,373333.891807,2381534.55884,52.864445,47.46385,-2.3056237e-18,105.72889,154.50873,4.813069,2.3697217,13.502662,-0.49064443,0.96531683,0.89943886,2.2929294,14.202021,158.0303,0.00037736582,2856.3333,0.000346491,2512.3188,0.00078010303,7238.515,0.020296296,6.7905474,0.013223673,0.31454912,35.34667,-696.5041,37623.492,2352196.8
6993,water,10978,373331.351802,2381534.40009,51.833332,52.956665,-2.0413494e-18,103.666664,177.2889,4.83358,2.3733668,13.259995,-0.48503438,0.9619,0.8884103,2.476923,13.882051,151.8,0.00039503165,2743.5745,0.00035824618,2381.5266,0.000891784,7467.3486,0.018449383,6.776957,0.012725599,0.31531635,34.537777,-289.14075,42815.33,2410646.5
6994,water,10980,373330.028883,2381536.3051,51.262222,53.97124,3.8116483e-19,102.524445,182.48051,4.873136,2.3746665,12.737699,-0.46942285,0.9627509,0.8893424,2.3877552,13.193877,152.90816,0.00040254844,2690.9795,0.0003649654,2339.6755,0.0008845729,7018.9795,0.016049383,6.883141,0.012794496,0.3066593,33.404446,2.7708588,44783.676,2602053.2
6995,water,10981,373327.330127,2381534.66468,50.39111,54.740364,3.8133423e-18,100.78222,185.53035,4.839276,2.3821702,12.697758,-0.48647374,0.96527874,0.8944163,2.3401015,13.223351,155.45685,0.00041835223,2584.7666,0.00037883644,2274.9177,0.0009163373,6543.1826,0.015437037,6.865361,0.012689709,0.29909742,33.43111,621.91235,47743.867,2545482.5
6996,water,10982,373335.902644,2381540.48552,52.20889,48.418587,6.657679e-19,104.41778,160.55435,4.8698864,2.3216968,12.770489,-0.480924,0.96722627,0.89706665,2.08,14.1,158.87,0.0003853205,2796.07,0.00035048526,2469.347,0.0007408106,6298.83,0.01751111,6.8616157,0.013589462,0.3188189,33.12,-433.6299,38705.047,2537199.8
6997,water,10983,373333.785973,2381539.95636,50.90222,52.705994,-6.352747e-19,101.80444,178.19287,4.8766313,2.3332944,12.508721,-0.47059456,0.9658031,0.90606964,2.074627,13.049751,162.85075,0.00040558996,2666.4128,0.00037210635,2380.3652,0.0007881786,5948.2437,0.014508642,6.9750137,0.013099878,0.30178103,32.63111,182.96507,43932.836,2818376.2
6998,water,10985,373338.283899,2381542.44344,52.40222,46.844883,-1.0689556e-18,104.80444,155.4551,4.8643665,2.3327098,12.352222,-0.5172063,0.96962565,0.88002276,2.3948717,13.697436,149.03076,0.00037928045,2830.7283,0.0003385028,2450.893,0.0008493954,7278.523,0.01811358,6.849567,0.0140731195,0.3347994,31.924444,-453.09442,36047.535,2454874.2
