,CLASS_NAME,num,x,y,win27advancedB1,win27advancedB2,win27advancedB3,win27advancedB4,win27advancedB5,win27advancedB6,win27advancedB7,win27advancedB8,win27advancedB9,win27advancedB10,win27higherB1,win27higherB2,win27higherB3,win27higherB4,win27higherB5,win27higherB6,win27higherB7,win27higherB8,win27higherB9,win27higherB10,win27simpleB1,win27simpleB2,win27simpleB3,win27simpleB4,win27simpleB5,win27simpleB6,win27simpleB7,win27simpleB8
0,baigurang,253,374967.428021,2381818.59221,52.467766,61.84567,-4.3368087e-19,104.93553,223.00133,5.069331,2.2703705,9.503592,-0.533201,0.9752156,0.86916745,3.1636364,27.97091,394.20728,0.0003949251,2725.1836,0.00035316852,2279.8325,0.0009728761,11129.007,0.03541503,7.2096615,0.012982083,0.3908784,24.381344,303.75085,80844.47,2757444.0
1,baigurang,257,375119.519645,2381822.04944,44.037724,27.143295,7.2421317e-19,88.07545,86.549866,4.9248123,2.2476504,8.459993,-0.6969301,0.9886423,0.90154004,1.5031545,44.98738,490.19244,0.00050366577,2086.7412,0.0004524268,1892.2709,0.0007619468,3098.15,0.008978419,7.554045,0.021895418,0.32132617,22.02332,948.2469,36577.83,2164611.8
2,baigurang,3836,373366.350393,2382041.28532,48.16941,81.165405,1.218351e-18,96.33882,280.22952,5.1927156,2.437291,17.704067,-0.595678,0.98430425,0.87658614,2.0321488,32.6379,429.8494,0.00048001308,2299.6685,0.0004306606,1942.9581,0.0008122546,5896.6157,0.020557314,7.6081433,0.00894823,0.34254113,44.4321,2977.4082,161012.92,2959644.2
3,baigurang,3837,373370.279464,2382031.08561,49.62414,79.63651,1.3877576e-18,99.24828,271.55838,5.029109,2.435041,18.885178,-0.593497,0.981612,0.86894214,2.3420138,31.166666,411.1979,0.00045849595,2392.1233,0.00041088185,1978.4766,0.0008506649,7375.066,0.03145975,7.334903,0.008852557,0.35719907,46.987656,2353.3604,132682.33,2519030.5
4,baigurang,3838,373362.394865,2382023.2407,47.616596,59.01144,2.6289785e-19,95.23319,200.94699,5.093465,2.4065094,13.612234,-0.63897896,0.9868061,0.8877113,1.751634,38.41503,457.27124,0.00046531126,2297.3906,0.00041873695,1986.4678,0.00072937156,4744.3203,0.012140577,7.6399384,0.011906344,0.30956292,35.098766,2862.6526,113250.805,2972304.5
5,baigurang,3840,373349.377339,2382009.22106,48.0583,60.482883,-2.7593157e-18,96.1166,203.15924,5.100982,2.4569535,14.821563,-0.6484331,0.9890884,0.9002505,1.6441224,38.169083,480.2657,0.0004597489,2327.454,0.00042015858,2038.8635,0.00068370695,4440.1914,0.013998732,7.666171,0.011234206,0.28770524,38.77229,2687.6355,110735.31,2788642.2
6,baigurang,3841,373339.245452,2382013.29565,45.26063,32.848396,2.1031828e-18,90.52126,105.0918,4.8710732,2.353164,9.619173,-0.7215752,0.9911148,0.93085015,1.3439394,47.630302,551.06366,0.0004890187,2136.8743,0.00045607975,1979.4358,0.00064716226,2967.5303,0.007847532,7.622664,0.018255044,0.263803,26.301783,1743.915,63678.473,2315251.5
7,baigurang,3842,373331.7445,2382005.56451,45.809326,41.981476,2.9624977e-18,91.61865,135.54182,4.9588604,2.4163363,11.98645,-0.68821883,0.99112433,0.93132126,1.4257274,43.13476,547.07043,0.00048867165,2154.7244,0.00045728905,1987.5817,0.00066258304,3356.8193,0.0077261636,7.7947435,0.014632764,0.2606953,32.384087,2212.2776,84412.32,2768660.5
8,baigurang,3844,373310.905875,2382009.30837,42.74211,17.892342,1.8287441e-18,85.48422,47.87938,4.3905478,2.310284,8.591151,-0.8742958,0.99193126,0.9404747,1.2880597,58.456715,573.23285,0.0005333262,1941.0702,0.0005006541,1831.4811,0.00069251115,2467.3403,0.010194923,7.284087,0.018889943,0.2627143,23.689987,590.9986,15053.904,1581196.5
9,baigurang,3846,373303.726392,2381964.31986,48.62483,65.07392,4.658681e-19,97.24966,224.82108,5.022993,2.4409702,13.495068,-0.62205344,0.9857495,0.9067686,1.8719212,35.962234,481.87686,0.00045499214,2357.4465,0.00041869603,2083.4067,0.0007366504,5388.849,0.018596608,7.5315437,0.011178491,0.3088608,35.474625,2801.9402,116797.32,2744800.5
