,CLASS_NAME,num,x,y,win13advancedB1,win13advancedB2,win13advancedB3,win13advancedB4,win13advancedB5,win13advancedB6,win13advancedB7,win13advancedB8,win13advancedB9,win13advancedB10,win13higherB1,win13higherB2,win13higherB3,win13higherB4,win13higherB5,win13higherB6,win13higherB7,win13higherB8,win13higherB9,win13higherB10,win13simpleB1,win13simpleB2,win13simpleB3,win13simpleB4,win13simpleB5,win13simpleB6,win13simpleB7,win13simpleB8
0,baigurang,253,374967.428021,2381818.59221,47.807693,27.516272,4.3368087e-19,95.61539,92.23669,4.9016533,2.1973403,6.2951665,-0.46331713,0.9648465,0.92491037,1.8451613,9.890323,131.0258,0.0004283705,2452.6968,0.00039749194,2258.578,0.00079375424,4527.6387,0.009103322,7.0759854,0.024568696,0.26605433,17.828402,803.8744,31845.238,2995101.5
1,baigurang,257,375119.519645,2381822.04944,42.618343,13.798125,-2.907017e-18,85.23669,44.062325,3.8475184,2.065517,3.984043,-0.73291934,0.96979034,0.89937454,2.0794702,16.695364,120.61589,0.00052276807,1974.3907,0.00046826334,1787.61,0.0011118598,3962.0728,0.020552501,6.087112,0.043243404,0.32690084,11.1301775,715.52826,18437.775,1118139.5
2,baigurang,3836,373366.350393,2382041.28532,46.071007,48.870697,2.2768246e-18,92.14201,175.16327,4.8735013,2.2065384,7.295858,-0.3992676,0.9395176,0.9186508,1.9025974,8.74026,128.37662,0.00046788304,2314.8767,0.00042793388,2128.3975,0.0008747741,4606.8247,0.011169077,6.9586425,0.016208267,0.26083988,20.319527,2160.8862,80183.05,2943267.2
3,baigurang,3837,373370.279464,2382031.08561,47.257397,70.36274,-1.7957098e-19,94.51479,234.42729,4.618669,2.2778137,19.547258,-0.49035093,0.9589028,0.8557584,2.979021,12.160839,103.7972,0.00048674835,2211.161,0.00042675363,1810.0475,0.0011929233,8609.93,0.01925703,6.479613,0.00946308,0.3549569,47.02367,3761.967,141523.36,1941925.0
4,baigurang,3838,373362.394865,2382023.2407,46.48225,46.669804,-1.5991982e-18,92.9645,141.123,4.58813,2.3291116,18.378042,-0.6066667,0.97374487,0.872449,2.3265307,13.489796,110.72789,0.00047582597,2201.1157,0.00041952613,1874.7,0.0010261213,5870.2856,0.015493155,6.5337057,0.010969202,0.2983939,45.556213,2772.4746,97667.25,1761582.5
5,baigurang,3840,373349.377339,2382009.22106,46.89645,18.12833,-3.672735e-18,93.7929,49.34764,4.549342,2.2589593,7.850399,-0.55308324,0.9761246,0.944095,1.5031446,12.761006,140.25786,0.00044400588,2317.849,0.0004167284,2200.974,0.0006895033,3369.7234,0.010346277,6.9673405,0.019917121,0.21442516,23.16568,236.94676,6832.551,2259810.2
6,baigurang,3841,373339.245452,2382013.29565,44.278107,16.709639,-3.2526065e-19,88.55621,48.069324,4.476939,2.2148683,6.4400406,-0.6029481,0.9814446,0.9134199,1.7792208,12.675324,126.92208,0.00050387706,2049.3247,0.00045948254,1877.2323,0.00090342795,3598.1558,0.009435944,7.0123677,0.026234627,0.2391514,18.76923,280.74182,6834.233,1877654.6
7,baigurang,3842,373331.7445,2382005.56451,44.636093,22.195974,1.1519648e-18,89.27219,63.854908,4.662791,2.283795,8.709158,-0.54729474,0.97766036,0.93719035,1.7324841,11.980892,136.41402,0.0005009319,2078.312,0.00047008842,1947.9484,0.0008648861,3575.2803,0.009208361,7.1099057,0.019752877,0.23019753,24.928993,433.32907,11792.885,2084409.2
8,baigurang,3844,373310.905875,2382009.30837,41.35207,5.1038566,-9.080193e-19,82.70414,10.05448,3.621038,2.031825,3.6729543,-0.71721303,0.9792952,0.9427538,1.9681529,20.56688,138.15924,0.000557784,1813.9299,0.00052432914,1715.7854,0.0011283226,3458.618,0.020797592,5.980608,-0.0029412138,0.33277097,10.360947,10.28727,298.77957,928366.7
9,baigurang,3846,373303.726392,2381964.31986,46.068047,47.400696,2.0193265e-18,92.13609,156.4726,4.6817713,2.3428943,12.740634,-0.5660396,0.9686065,0.9186508,1.9025974,13.168831,128.37662,0.0004844916,2178.0325,0.00044652057,1990.5895,0.00091427565,4195.0195,0.0151430275,6.701397,0.013724075,0.28817877,33.130177,2949.846,104569.88,1919615.0
