,CLASS_NAME,num,x,y,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16
2517,luodi,197,375378.201828,2382006.46026,0.7524059,-0.021713257,-0.14128812,-0.087092265,-0.05538795,-0.16022974,-0.042526435,-0.18703504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2518,luodi,198,375380.781521,2382000.50712,1.0827912,0.00970874,0.039750133,0.17871,0.01964494,0.43519342,0.0172334,0.057366893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2519,luodi,199,375382.10444,2382003.08681,1.2408236,0.026003115,0.10747104,0.22887267,0.052863806,0.5936054,0.04666343,0.16087748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2520,luodi,200,375384.948716,2382005.7988,1.2443174,0.0285066,0.10886044,0.23268302,0.055706743,0.6064848,0.05000408,0.16308434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2521,luodi,201,375384.154965,2382009.70141,1.3933597,0.040506504,0.16435462,0.28416708,0.08159308,0.79394805,0.07282074,0.25426456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2522,luodi,202,375385.676322,2382013.07485,1.5716125,0.053894304,0.22227785,0.3069666,0.109450944,0.8858638,0.09802798,0.3564503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2523,luodi,204,375392.026335,2382006.6587,1.1619242,0.020412594,0.07489821,0.20679668,0.03910073,0.52142155,0.0352178,0.11012645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2524,luodi,205,375391.431021,2382003.02067,1.7890596,0.07951384,0.28291243,0.3302071,0.14998485,0.9859977,0.13977918,0.4724773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2525,luodi,206,375392.224773,2381999.71337,1.2769336,0.029902108,0.12162565,0.22583878,0.060306415,0.58344126,0.053510536,0.18352717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2526,luodi,207,375388.520599,2381997.79514,1.6965761,0.074020654,0.25831872,0.3603129,0.13827842,1.1265287,0.12892738,0.42419177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2527,luodi,208,375395.796655,2382002.82223,1.5944953,0.05961433,0.22913715,0.31664672,0.116875395,0.926744,0.10641184,0.36908123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2528,luodi,209,375399.103953,2382007.98161,1.6736268,0.06680518,0.25195244,0.30459362,0.12973714,0.87601614,0.11895582,0.41197318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2529,luodi,211,375397.714888,2382018.43268,1.8551841,0.06890084,0.29951978,0.31949654,0.1436564,0.9390005,0.12827508,0.5061073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2530,luodi,213,375395.532071,2382023.52592,1.7055911,0.06919656,0.26079,0.35084385,0.13433455,1.0809228,0.12333351,0.42896512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2531,luodi,214,375392.687794,2382020.41706,1.3318708,0.03380876,0.14231955,0.2348491,0.06936604,0.61386347,0.061239865,0.21732855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2532,luodi,216,375400.757602,2382027.75926,1.2199911,0.022896633,0.099095464,0.20721993,0.04763352,0.5227678,0.041576777,0.14764863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2533,luodi,217,375402.014376,2382032.12489,1.0909636,0.008677028,0.043503184,0.12841982,0.0194288,0.29468274,0.016273454,0.06290634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2534,luodi,218,375402.874273,2382034.50615,1.1155947,0.010515407,0.05463938,0.12723593,0.023969883,0.29157007,0.01991847,0.07947341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2535,luodi,219,375406.975323,2382031.66187,1.3996567,0.036994703,0.16654742,0.2431562,0.07849441,0.6425532,0.06842154,0.25799572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2536,luodi,222,375404.461776,2382029.47905,1.0556505,0.0062822774,0.02707197,0.16633528,0.013041228,0.39904594,0.011298234,0.03881452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2537,luodi,223,375402.874273,2382022.99675,1.269335,0.022723816,0.11868457,0.1994679,0.051932327,0.49833834,0.043379903,0.17879012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2538,luodi,224,375402.080522,2382016.18371,1.0528249,0.006136112,0.025732782,0.15604605,0.012565796,0.3697976,0.010948909,0.036869083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2539,luodi,225,375410.084183,2382015.65455,1.8216076,0.060789697,0.29118422,0.25928047,0.1330451,0.7000773,0.11580302,0.4891208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2540,luodi,226,375410.944081,2382020.21862,0.8063587,-0.01771523,-0.1071998,-0.012133741,-0.04357831,-0.023976564,-0.034243364,-0.14407745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2541,luodi,227,375412.59773,2382023.39362,0.69435483,-0.028817661,-0.18039031,-0.11140214,-0.07210012,-0.20047134,-0.055772502,-0.23480932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2542,luodi,229,375411.473249,2382028.61916,1.1519228,0.014806256,0.07059865,0.15887995,0.032331124,0.37778187,0.027497062,0.10356421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2543,luodi,230,375412.200854,2382031.66187,1.4207064,0.033895656,0.1737949,0.20206673,0.07675214,0.5064752,0.06479378,0.27040085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2544,luodi,231,375415.772736,2382031.79416,0.6666641,-0.03142847,-0.20000184,-0.12234451,-0.07928274,-0.21801597,-0.060948547,-0.25820106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2545,luodi,232,375416.500342,2382034.90302,0.58629125,-0.039210558,-0.2608025,-0.18909141,-0.10112473,-0.31804353,-0.07640195,-0.32847568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2546,luodi,233,375419.939932,2382035.43219,0.3528632,-0.05350009,-0.47834608,-0.45648444,-0.15997362,-0.6268305,-0.10895397,-0.556377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2547,luodi,234,375417.095656,2382039.13636,0.55812913,-0.04019603,-0.28359064,-0.20331444,-0.106767125,-0.33792406,-0.0791825,-0.3539922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2548,luodi,235,375412.531584,2382039.20251,0.5757985,-0.041600987,-0.26919782,-0.17713651,-0.10582483,-0.30096173,-0.08050765,-0.33792618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2549,luodi,236,375410.084183,2382042.37752,0.4580357,-0.04989999,-0.3717085,-0.31176704,-0.13619196,-0.475339,-0.0987613,-0.44883487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550,luodi,237,375413.060752,2382045.48638,0.52229494,-0.04370274,-0.31380585,-0.26696342,-0.11710753,-0.42142248,-0.0862092,-0.3871778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2551,luodi,239,375417.690969,2382045.55252,0.37962243,-0.055382993,-0.449672,-0.4047658,-0.1578106,-0.57627517,-0.11093057,-0.5281727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2552,luodi,240,375416.764926,2382048.26451,0.35323384,-0.054888815,-0.47794116,-0.44563213,-0.16196796,-0.6165222,-0.11123188,-0.55598223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2553,luodi,241,375413.788357,2382049.65357,0.41198915,-0.050915096,-0.41644144,-0.39513233,-0.14561304,-0.5664443,-0.102363594,-0.49484554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2554,luodi,242,375420.402954,2382049.65357,0.3369461,-0.054815985,-0.4959466,-0.4765362,-0.16488117,-0.64547855,-0.111753605,-0.57344514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2555,luodi,244,375369.264406,2382010.91629,0.71355534,-0.018497493,-0.16716394,-0.20109677,-0.05560678,-0.33485526,-0.03850239,-0.21882235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2556,luodi,245,375364.819397,2382014.93797,0.34443814,-0.045616556,-0.48761025,-0.51309687,-0.1491412,-0.67820764,-0.095755145,-0.5653837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2557,luodi,246,375210.523349,2381619.74228,1.5958084,0.04239787,0.2295271,0.24491493,0.09864817,0.6487082,0.082528345,0.36980286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2558,luodi,248,375217.111487,2381616.56727,1.1435455,0.014306627,0.06696641,0.20000279,0.030952599,0.5000087,0.02643166,0.0980445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559,luodi,249,375222.667748,2381616.8054,0.9082327,-0.008898169,-0.0480902,0.03883053,-0.020686101,0.08079851,-0.016842626,-0.06643124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2560,luodi,250,375228.065259,2381613.78914,1.0910327,0.0077814832,0.04353484,0.07854767,0.018405586,0.17048669,0.014982675,0.062953115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2561,luodi,251,375228.382759,2381619.50415,1.0131922,0.0011130273,0.0065528797,0.054248024,0.0027006543,0.11471939,0.0021604274,0.009297663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2562,luodi,252,375227.192132,2381628.15605,0.63875055,-0.028714314,-0.22044201,-0.17482421,-0.0795603,-0.2976176,-0.057820022,-0.28219593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2563,luodi,2419,370756.527404,2386645.29168,0.3822171,-0.053499997,-0.44695067,-0.40090495,-0.1546346,-0.5723514,-0.107781194,-0.5254698,-0.08267033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2564,luodi,2420,370760.628454,2386647.54065,0.56627905,-0.0373,-0.27691168,-0.21641187,-0.10163073,-0.35582006,-0.07429688,-0.34655792,-0.06378518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2565,luodi,2423,370762.414395,2386642.71199,1.1738505,0.024199992,0.07997354,0.24923547,0.043992713,0.66395104,0.040401194,0.117912866,-0.024843954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2566,luodi,2424,370759.305535,2386640.33074,1.1416913,0.019099995,0.06615863,0.22678356,0.035547566,0.5865979,0.032319847,0.096819945,-0.026994789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2567,luodi,2425,370758.2472,2386636.75885,1.0363497,0.004700005,0.01785038,0.2023329,0.009159523,0.5073116,0.008135325,0.025472647,-0.048505314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2568,luodi,2426,370758.842513,2386633.58385,1.2039533,0.022700004,0.092539765,0.2143181,0.04583288,0.5455594,0.04050332,0.1373819,-0.0050632074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2569,luodi,2427,370763.274293,2386634.57604,1.0852982,0.0123,0.04090455,0.21837288,0.02243047,0.55876493,0.0204648,0.059068464,-0.042815987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2570,luodi,2428,370763.803461,2386637.94948,1.2953954,0.03400001,0.12869042,0.25505054,0.06614738,0.6847458,0.059634913,0.1949732,0.006618795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2571,luodi,2429,370765.920132,2386629.94582,1.2131579,0.024300002,0.09631392,0.24988705,0.048377976,0.66626513,0.04302713,0.14328317,-0.011851055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2572,luodi,2430,370859.115509,2386262.88462,1.3275167,0.024399996,0.14071509,0.18372232,0.058595628,0.45014656,0.04774203,0.21467774,0.024219804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2573,luodi,2431,370860.914679,2386208.19513,2.680498,0.081,0.45659527,0.3899946,0.19231282,1.2786596,0.16266629,0.8759608,0.13693413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2574,luodi,2432,370879.488466,2386196.07719,2.3366501,0.0806,0.4005964,0.36464894,0.17968883,1.1478658,0.15673372,0.7317494,0.12583429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2575,luodi,2433,370887.29369,2386194.75427,2.0274348,0.0749,0.33937472,0.3479252,0.1594339,1.0671327,0.14156008,0.5904959,0.10308907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2576,luodi,2434,370890.865572,2386199.11991,2.3108552,0.07969999,0.39592645,0.3707317,0.17763822,1.1782947,0.1548872,0.7204181,0.12177994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2577,luodi,2435,370899.332256,2386198.32616,2.0559645,0.07169999,0.34554213,0.3365246,0.15740193,1.0144298,0.13761361,0.60405314,0.10413597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2578,luodi,2436,370866.126981,2386191.71156,2.3439717,0.0758,0.40190881,0.35450822,0.17454137,1.0984128,0.14949983,0.73495173,0.12219898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2579,luodi,2437,370874.196789,2386187.7428,2.566265,0.091000006,0.4391892,0.39150724,0.19991553,1.2868099,0.17655642,0.82938933,0.1452442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2580,luodi,2438,370880.017634,2386175.83653,2.437613,0.079500005,0.41820097,0.3629929,0.18233755,1.1396825,0.15680228,0.77537805,0.13001886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2581,luodi,2439,370864.804062,2386177.42403,2.6292777,0.085700005,0.44892618,0.3686294,0.1961453,1.1677117,0.16942921,0.8552341,0.14641273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2582,luodi,2440,370857.528006,2386177.68861,2.7248995,0.0859,0.4630728,0.38610825,0.1994441,1.2579036,0.17108557,0.8937304,0.14670976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2583,luodi,2441,370859.512385,2386182.45112,2.8879669,0.091000006,0.48559234,0.40535083,0.21021158,1.3633277,0.18129227,0.95748746,0.15624733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2584,luodi,2443,370723.727946,2386143.72487,1.459926,0.037299998,0.18696742,0.24435101,0.08350978,0.6467315,0.07101839,0.2932425,0.03726441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2585,luodi,2444,370719.494605,2386135.46985,1.5064328,0.043300003,0.2020532,0.27209875,0.09353558,0.74762547,0.08114693,0.31988493,0.04127887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2586,luodi,2445,370726.267951,2386132.71818,1.3969195,0.0335,0.16559565,0.25225705,0.074481234,0.6747159,0.06342486,0.256375,0.024787627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2587,luodi,2446,370726.479619,2386125.30983,1.7395543,0.053099997,0.26995423,0.28630275,0.11972706,0.8023087,0.102334216,0.4468174,0.070562966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2588,luodi,2448,370715.049596,2386119.59482,2.7446353,0.081300005,0.4659026,0.38569885,0.19462241,1.255732,0.16394567,0.9015709,0.14088051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2589,luodi,2449,370711.451255,2386125.09816,2.8131416,0.08829999,0.47549805,0.3852376,0.20490602,1.2532895,0.17605351,0.9285178,0.154024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2590,luodi,2450,370658.957817,2386178.43827,0.46984127,-0.0334,-0.36069113,-0.36819634,-0.109759204,-0.5382215,-0.07071477,-0.4372912,-0.044474028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2591,luodi,2452,370623.578545,2386114.5589,0.5021398,-0.034900002,-0.331434,-0.3451163,-0.10755021,-0.5131397,-0.07250051,-0.40621153,-0.044139016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2592,luodi,2453,370626.356675,2386110.72244,0.56318253,-0.027999997,-0.2794411,-0.3030888,-0.08845536,-0.46518523,-0.05882649,-0.34937766,-0.0335808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2593,luodi,2455,370613.65665,2386112.30994,0.55389225,-0.029799998,-0.28709054,-0.2992424,-0.09249485,-0.46064138,-0.062222295,-0.35787332,-0.038182043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2594,luodi,2456,370615.244153,2386105.69535,0.51014495,-0.0338,-0.3243762,-0.32372716,-0.10470871,-0.48911464,-0.07036976,-0.39861923,-0.04616519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2595,luodi,2458,370606.380594,2386097.62554,0.47916663,-0.042500004,-0.3521127,-0.3205908,-0.122330666,-0.48552632,-0.08603657,-0.428243,-0.06416503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2596,luodi,2463,370510.273151,2386058.79256,1.1366181,0.012199998,0.06394129,0.13471211,0.027929977,0.31136954,0.023179458,0.09346412,-0.00091973896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2597,luodi,2465,370614.240498,2385694.21364,1.2003781,0.021200001,0.091065295,0.20550546,0.043938417,0.51732385,0.03838021,0.13508326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2598,luodi,2466,370612.547161,2385697.81198,1.0984616,0.009600006,0.04692085,0.16286646,0.021223582,0.38910508,0.01789577,0.06796988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2599,luodi,2467,370616.357169,2385686.38196,1.2729768,0.019900002,0.12009658,0.1449722,0.04888683,0.33910525,0.039242446,0.18106236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600,luodi,2468,370612.864662,2385681.19611,0.7008245,-0.025399998,-0.17590027,-0.09916728,-0.0668421,-0.18044072,-0.050266765,-0.2294015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2601,luodi,2469,370620.696344,2385678.02111,0.7502668,-0.023400001,-0.14268292,-0.050641466,-0.057782184,-0.096401036,-0.045167465,-0.18876618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2602,luodi,2470,370619.638009,2385671.45943,0.6420323,-0.031,-0.21800283,-0.120253175,-0.08220758,-0.21468925,-0.061340466,-0.27935275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2603,luodi,2471,370622.178014,2385669.02526,0.6919708,-0.021099996,-0.18205346,-0.15281497,-0.061978444,-0.2651162,-0.043530278,-0.23680748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2604,luodi,2472,370636.253876,2385655.16106,0.9074778,-0.0073000044,-0.048505012,0.008450691,-0.018817194,0.017045379,-0.014473109,-0.066990964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2605,luodi,2473,370636.253876,2385649.65772,0.7825581,-0.018700004,-0.12198306,-0.033046,-0.04776069,-0.06397778,-0.036704097,-0.16286263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2606,luodi,2475,370986.081367,2385823.73802,1.0388099,0.003000006,0.019035572,0.050359733,0.0075569064,0.106060624,0.005925025,0.027180292,-0.0028417306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2607,luodi,2478,370923.746467,2385633.91604,2.7876983,0.09009999,0.47197482,0.4300254,0.20621574,1.5089283,0.17856291,0.9185579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2608,luodi,2480,370750.545461,2385117.45275,0.92589647,-0.0092999935,-0.038477425,0.121080555,-0.018916655,0.2755214,-0.016403262,-0.05339769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2609,luodi,2483,370750.413169,2385098.13812,1.0506912,0.0055000037,0.024719117,0.15501517,0.0116599845,0.3669064,0.010004372,0.035398338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2610,luodi,2484,370751.074629,2385093.6402,1.0272502,0.0032999963,0.01344194,0.16424894,0.0066602067,0.3930571,0.005830217,0.019138837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2611,luodi,2486,370752.132964,2385075.78079,1.0576559,0.006099999,0.028020205,0.16623244,0.013073761,0.39875007,0.011165451,0.040193666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2612,luodi,2487,370747.502747,2385070.7537,1.1706263,0.0158,0.078606956,0.17125878,0.035241876,0.4132986,0.02968496,0.11581196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2613,luodi,2488,370745.518368,2385061.49326,1.2741617,0.027799994,0.12055504,0.20917173,0.057891533,0.5289941,0.050635297,0.18180093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2614,luodi,2489,370746.973579,2385054.87866,1.1638888,0.017699994,0.075738095,0.19429928,0.03661371,0.48231137,0.031951755,0.11141197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2615,luodi,2491,370743.137113,2385042.31093,1.1143667,0.012099996,0.054090284,0.1849246,0.025583046,0.45376074,0.022050992,0.078651905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2616,luodi,2492,370740.623566,2385038.07759,0.80981064,-0.022100002,-0.10508798,0.053751394,-0.048191745,0.11360943,-0.04024094,-0.14137404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2617,luodi,2494,370736.125641,2385032.52133,1.0614116,0.0067000017,0.029791025,0.18465473,0.014127983,0.45294857,0.012158477,0.04277285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2618,luodi,2495,370733.34751,2385028.0234,0.7619048,-0.023999996,-0.13513511,-0.042990636,-0.05694947,-0.08243722,-0.045498658,-0.179374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2619,luodi,2498,370745.832561,2384929.07731,1.3377016,0.033499993,0.14445879,0.22813508,0.06956557,0.59112704,0.061096586,0.22087091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2620,luodi,2499,370740.93776,2384925.9023,1.2527473,0.023000002,0.112195134,0.20253167,0.050798506,0.5079366,0.043155212,0.16839541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2621,luodi,2502,370748.346108,2384915.31894,1.3150148,0.032100007,0.13607463,0.2436195,0.06609082,0.64417183,0.05821293,0.20703994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2622,luodi,2505,370748.4784,2384886.08243,1.4815242,0.041699998,0.19404374,0.27725238,0.08995345,0.76721764,0.078023255,0.30567428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2623,luodi,2508,370763.427388,2384881.5845,1.1996572,0.0233,0.09076743,0.22699386,0.045987837,0.5873015,0.041018818,0.13461934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2624,luodi,2509,370770.968028,2384878.01262,1.3330308,0.036699995,0.142746,0.2636559,0.0723794,0.71612144,0.065007284,0.218034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2625,luodi,2513,370756.415916,2384871.26573,1.1776893,0.022300005,0.08159534,0.22553895,0.042656492,0.5824411,0.03847482,0.12041023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2626,luodi,2514,370754.299245,2384861.873,1.2527777,0.027299993,0.11220713,0.2333637,0.055346668,0.608799,0.04894226,0.16841455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2627,luodi,2515,370764.618015,2384864.38655,1.4797742,0.051,0.19347496,0.2835577,0.09933389,0.7915716,0.090270594,0.3046708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2628,luodi,2517,370772.158655,2384858.83029,1.1643717,0.019099995,0.07594431,0.2167266,0.038085904,0.5533869,0.03376514,0.11172778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2629,luodi,2518,370763.654489,2384568.76259,1.5147058,0.041999996,0.20467834,0.27160493,0.09271726,0.7457627,0.079579204,0.3245753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2630,luodi,2520,370785.879534,2384522.83083,1.6429391,0.055999994,0.2432667,0.29795918,0.11671732,0.84883714,0.10353957,0.39548156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2631,luodi,2522,370791.594545,2384515.63415,1.7124104,0.059699997,0.26264846,0.30099726,0.12522025,0.86121917,0.11099791,0.4325662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2632,luodi,2523,370785.667866,2384508.43747,1.3934252,0.037100002,0.1643775,0.26528645,0.07809229,0.7221494,0.068313055,0.25430346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2633,luodi,2524,370790.324542,2384502.93413,1.4471635,0.040199995,0.18272725,0.25156325,0.08570667,0.67223656,0.07467344,0.28584775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2634,luodi,2525,370793.922883,2384508.64914,2.0528,0.065799996,0.3448637,0.32609817,0.15063874,0.9677913,0.12868653,0.602555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2635,luodi,2526,370797.097889,2384494.67911,1.1953429,0.015100002,0.08898057,0.140037,0.036655243,0.32568145,0.029540194,0.13183977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2636,luodi,2528,370804.929572,2384476.68741,1.1668203,0.0181,0.07698852,0.24545005,0.03732951,0.6505866,0.03262437,0.113328055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2637,luodi,2529,370813.819589,2384479.22741,1.3180212,0.027000003,0.13719514,0.19615181,0.060862705,0.48803198,0.051305056,0.20888023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2638,luodi,2530,370809.797915,2384469.49073,1.1171736,0.013099998,0.05534431,0.17830189,0.026926016,0.43398392,0.023506694,0.080528826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2639,luodi,2531,370818.8996,2384469.70239,1.1720226,0.018199995,0.079199284,0.19575697,0.037966125,0.48681045,0.033020776,0.11672215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2640,luodi,2532,370826.519615,2384474.7824,1.3316892,0.0269,0.14225279,0.22102886,0.06185952,0.56748927,0.05162593,0.2172181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2641,luodi,2533,370837.102969,2384469.70239,1.3322475,0.030599996,0.14245808,0.21485148,0.06602436,0.5472888,0.05693065,0.21755767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2642,luodi,2534,370832.022959,2384463.14071,1.4640803,0.032299995,0.18833818,0.2116528,0.07799565,0.5369532,0.06363578,0.29564172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2643,luodi,2535,370825.672946,2384461.44738,1.5390279,0.0366,0.21229699,0.22868901,0.088148005,0.5929879,0.072191626,0.33828095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2644,luodi,2536,370844.087983,2384462.08238,1.2082901,0.020099998,0.0943219,0.19958849,0.04354159,0.4987147,0.03727191,0.14016531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2645,luodi,2537,370889.511741,2384303.25533,0.600907,-0.035200004,-0.24929179,-0.18524215,-0.09367535,-0.31258106,-0.06958282,-0.3154213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2646,luodi,2538,370894.1155,2384300.71533,0.7236705,-0.026500002,-0.16031459,-0.066577025,-0.065179266,-0.124842405,-0.050978795,-0.21047482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2647,luodi,2540,370909.19678,2384298.49282,1.2140039,0.021699995,0.09665922,0.20332353,0.04579852,0.5104294,0.039701115,0.14382438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2648,luodi,2541,370917.610547,2384285.31655,1.185121,0.021399997,0.08471892,0.2150776,0.042579155,0.5480225,0.03782415,0.1252328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
