,CLASS_NAME,num,x,y,win19advancedB1,win19advancedB2,win19advancedB3,win19advancedB4,win19advancedB5,win19advancedB6,win19advancedB7,win19advancedB8,win19advancedB9,win19advancedB10,win19higherB1,win19higherB2,win19higherB3,win19higherB4,win19higherB5,win19higherB6,win19higherB7,win19higherB8,win19higherB9,win19higherB10,win19simpleB1,win19simpleB2,win19simpleB3,win19simpleB4,win19simpleB5,win19simpleB6,win19simpleB7,win19simpleB8
2539,luodi,225,375410.084183,2382015.65455,51.05263,65.44875,-3.726945e-20,102.10526,234.17729,5.407613,2.3282201,10.616554,-0.3872754,0.9545964,0.87315285,2.2962964,12.993266,214.81145,0.00041612217,2652.8652,0.00037142434,2256.2646,0.0008513316,6897.8584,0.014893993,7.4141197,0.012055426,0.3648085,27.61773,-782.24554,123184.46,4431428.0
2540,luodi,226,375410.944081,2382020.21862,51.060944,61.41457,-7.9621097e-19,102.12189,217.19844,5.467289,2.3338122,11.037607,-0.38973418,0.95718896,0.8768396,1.9966887,13.205298,220.07285,0.0004126245,2679.1555,0.0003692522,2300.0103,0.00077430013,5665.47,0.010892335,7.490219,0.012510018,0.35760903,28.459833,-902.1796,104615.67,4879442.5
2541,luodi,227,375412.59773,2382023.39362,52.128807,58.004185,-3.523657e-19,104.257614,210.32422,5.426774,2.2151542,8.562897,-0.3858633,0.9440431,0.85230696,2.0305085,14.233898,201.57628,0.0003955771,2790.3323,0.0003451197,2321.4875,0.00075382984,5947.607,0.012120073,7.2592096,0.014016385,0.3971866,21.69252,-1697.2123,108836.586,4437021.5
2542,luodi,229,375411.473249,2382028.61916,51.563713,54.61436,-3.4813054e-19,103.127426,188.96437,5.394702,2.311253,11.6864605,-0.4085677,0.9607202,0.86833614,2.1818182,14.872054,211.99663,0.0004000079,2745.899,0.00035456198,2337.5835,0.0007998006,6410.7407,0.011433307,7.3413777,0.013366226,0.3762745,29.493074,-1471.573,84735.7,3921180.0
2543,luodi,230,375412.200854,2382031.66187,52.51662,49.584904,-2.1684043e-19,105.03324,175.7108,5.345836,2.1976185,9.105763,-0.42862257,0.9530069,0.8416036,2.7985866,15.24735,188.63957,0.00038661953,2820.3145,0.00033273417,2319.2273,0.00096321444,8680.293,0.013650908,7.1367455,0.015565575,0.41335982,22.628809,-1749.1624,85262.78,3610144.0
2544,luodi,231,375415.772736,2382031.79416,53.347645,45.733715,3.6422417e-19,106.69529,164.08444,5.2687664,2.150636,7.571537,-0.4367084,0.952742,0.82801914,3.0,15.490974,178.49458,0.00037470972,2890.2563,0.00031826735,2331.5059,0.0010013991,9527.766,0.0147251785,7.0400705,0.01735943,0.43263513,18.850416,-1854.9803,86210.23,3560270.2
2545,luodi,232,375416.500342,2382034.90302,53.950138,42.792526,1.8295912e-19,107.900276,151.27538,5.177464,2.132458,8.112507,-0.45841998,0.95060647,0.8259603,3.1309092,15.821818,176.36,0.0003660715,2942.749,0.00030985748,2368.139,0.0010248149,10101.709,0.016183117,6.9076533,0.017936409,0.442965,19.894737,-1853.6008,83054.91,3360154.8
2546,luodi,233,375419.939932,2382035.43219,55.17313,38.395233,1.01643954e-19,110.34626,135.1128,5.02049,2.0892322,7.578466,-0.5321529,0.950137,0.8158517,3.2169118,16.92647,169.90442,0.00034960284,3062.375,0.0002926908,2437.5645,0.0010000492,10828.114,0.019509519,6.7075763,0.019781088,0.45723012,18.468143,-1692.3525,71194.69,3127345.0
2547,luodi,234,375417.095656,2382039.13636,53.102493,50.407776,6.4374504e-19,106.20499,177.3541,5.275598,2.2050989,9.867681,-0.41670865,0.95271236,0.84382457,2.8829787,14.716312,189.65248,0.00038641726,2837.5781,0.0003351334,2328.5623,0.0009583262,9261.361,0.014740526,7.11254,0.015061045,0.4209486,24.277008,-2129.2568,94758.75,3486566.8
2548,luodi,235,375412.531584,2382039.20251,51.085873,61.8375,3.7608263e-19,102.171745,215.64363,5.4198484,2.294873,12.768832,-0.4238906,0.960472,0.85779464,2.4879725,13.52921,202.07904,0.00041953297,2652.3472,0.00036813554,2215.0574,0.00091988005,7484.8315,0.012008809,7.394881,0.012025575,0.39092544,31.706371,-1739.7827,98357.234,3954557.5
2549,luodi,236,375410.084183,2382042.37752,49.973682,66.57964,8.1315163e-19,99.947365,229.05817,5.4604645,2.3908691,14.712865,-0.461247,0.9706942,0.88308644,2.2624586,13.624585,223.27907,0.00043698165,2557.2493,0.00039224562,2209.916,0.00087516976,6585.2324,0.010236262,7.5982313,0.010816848,0.3583549,37.260387,-1208.1292,95895.26,4123215.0
2550,luodi,237,375413.060752,2382045.48638,49.682827,68.02544,-3.6591823e-19,99.365654,237.86076,5.492235,2.3709636,13.440691,-0.43211687,0.96306485,0.8912731,2.280528,13.138614,229.73927,0.00044288486,2523.8152,0.00040176173,2195.344,0.0008927526,6618.7656,0.009725984,7.603193,0.011000622,0.3481595,34.240997,-1113.4031,99136.44,4519503.5
2551,luodi,239,375417.690969,2382045.55252,51.105263,61.218838,-6.5983867e-19,102.210526,212.69252,5.4109626,2.362978,12.57449,-0.4472713,0.9655193,0.8927501,2.2631578,13.75,231.0,0.00042120044,2636.533,0.00038438666,2294.184,0.0008007038,7003.888,0.0108501315,7.5242486,0.012041218,0.34931886,32.182827,-1696.757,93851.39,4167931.2
2552,luodi,240,375416.764926,2382048.26451,50.739613,62.6358,-1.0943666e-18,101.479225,215.83406,5.404856,2.4036381,13.3767,-0.4657705,0.9696235,0.89835304,2.235294,14.091503,236.01308,0.00042557184,2613.3496,0.00038960477,2294.7285,0.00080017035,6866.199,0.01037822,7.5937033,0.011541785,0.3298444,34.70914,-1603.0211,92737.11,4104735.2
2553,luodi,241,375413.788357,2382049.65357,49.157894,69.68421,-2.3208703e-19,98.31579,241.54016,5.469643,2.4163878,14.385041,-0.4706683,0.97049814,0.8969041,2.252459,13.518033,234.77705,0.00044965613,2489.9343,0.00040942957,2184.8655,0.00089406635,6473.0396,0.009204196,7.6668587,0.010520395,0.32544008,37.196674,-800.2884,95719.055,4368493.0
2554,luodi,242,375420.402954,2382049.65357,52.236843,56.989613,-2.4563955e-20,104.47369,193.4349,5.3431854,2.405506,13.211756,-0.45799565,0.9695612,0.9048011,2.1650486,15.233009,242.2233,0.00039689787,2774.8965,0.00036565313,2465.2788,0.0007402536,6831.7476,0.010619931,7.551774,0.012232171,0.31942615,34.523544,-1820.1371,86040.63,3925394.2
2555,luodi,244,375369.264406,2382010.91629,42.11496,68.35659,-2.082007e-18,84.22992,247.69505,5.25482,2.329221,9.4774,-0.4882638,0.97266215,0.9149306,1.578125,18.86875,256.69376,0.00059215614,1915.375,0.00054194784,1738.3617,0.00089225714,3307.1282,0.008452207,7.569286,0.011875757,0.28558296,25.731302,3538.6663,156204.52,2630498.5
2556,luodi,245,375364.819397,2382014.93797,42.6205,87.20501,5.7767647e-19,85.241,322.51532,5.2067895,2.3382363,9.809839,-0.4716094,0.96628225,0.8980511,1.8903226,18.393549,238.57419,0.000592546,1950.4774,0.0005350437,1715.055,0.0009666162,4664.9453,0.010339853,7.3576756,0.009737731,0.30486253,26.304708,5215.5996,248919.67,2507985.5
2557,luodi,246,375210.523349,2381619.74228,48.103878,12.580622,-1.4890839e-18,96.207756,38.319717,4.5693545,2.0880861,4.3027315,-0.7152561,0.9869743,0.89940476,1.5809524,27.660318,242.53015,0.00041935683,2432.3142,0.00037613595,2194.8203,0.0006675703,3808.219,0.010738868,7.041904,0.041569166,0.32491094,12.00277,124.470436,4823.06,2050240.4
2558,luodi,248,375217.111487,2381616.56727,49.193905,18.314201,-6.098637e-20,98.38781,62.09337,4.860248,2.0776377,4.0690217,-0.59917843,0.9815469,0.8884646,1.6270096,21.900322,232.73633,0.00040681844,2527.7493,0.00036250782,2239.1565,0.0006575371,4131.7944,0.0091888495,7.1993766,0.037960958,0.35899907,11.163435,184.8746,9865.419,2780784.8
2559,luodi,249,375222.667748,2381616.8054,50.54155,22.253813,-3.6591823e-19,101.0831,77.959854,5.0081787,2.073135,4.0723696,-0.57084084,0.97924435,0.88106793,1.6213592,19.317152,226.77347,0.00038735202,2670.2458,0.00034284257,2341.7812,0.00062286004,4356.265,0.008701591,7.2998686,0.033774283,0.37091804,11.055402,43.18949,13236.147,3424495.2
2560,luodi,250,375228.065259,2381613.78914,51.51662,23.291275,4.5062153e-19,103.03324,80.996124,5.0181866,2.093815,4.4993997,-0.5993385,0.9805044,0.88834953,1.7378641,19.330097,231.66667,0.00037519497,2762.7896,0.00033696453,2427.0476,0.0006344414,4925.916,0.00867857,7.292317,0.031718545,0.36352614,12.168975,-103.81129,14844.69,3492425.5
2561,luodi,251,375228.382759,2381619.50415,51.92105,21.493767,7.758822e-19,103.8421,73.3795,4.95679,2.0933464,4.656404,-0.6134264,0.9802546,0.8884646,1.6270096,19.745981,232.73633,0.0003688598,2801.5337,0.00033095622,2463.879,0.00058479334,4680.759,0.009066075,7.2251453,0.032893017,0.3561456,12.595568,-161.2512,13201.604,3420367.8
