,CLASS_NAME,num,x,y,RVI,DVI,GNDVI,MSAVI,MCARI,NDWI,CMRI
1945,honghailan,6726,372309.2938,2383551.631,45.76923,0.4656,0.78077066,0.82979465,5.6586394,-0.78077066,1.7380075
1946,honghailan,6727,372339.3505,2383555.388,30.428572,0.32959998,0.73479253,0.6222944,1.687664,-0.73479253,1.6711562
1947,honghailan,6728,372360.3109,2383548.131,41.045456,0.3524,0.7538237,0.6691963,2.6314611,-0.7538237,1.7062562
1948,honghailan,6729,372366.7866,2383498.793,63.274998,0.24910001,0.68620914,0.4904984,3.0921547,-0.68620914,1.6550928
1949,honghailan,6730,372361.3017,2383458.677,33.070312,0.4105,0.75971735,0.7458657,3.2297535,-0.75971735,1.7010152
1950,honghailan,6731,372374.0362,2383452.756,38.30682,0.3283,0.7353925,0.6270132,2.4071426,-0.7353925,1.6845107
1951,honghailan,6733,372395.9569,2383434.969,71.145836,0.33670002,0.754431,0.6551609,3.692485,-0.754431,1.7267094
1952,honghailan,6737,372359.4047,2383321.813,136.1875,0.4326,0.81545514,0.83322513,7.4650726,-0.81545514,1.8008766
1953,honghailan,6738,372367.2628,2383331.417,97.1875,0.46170002,0.7914747,0.86295164,8.501802,-0.7914747,1.7711055
1954,honghailan,6740,372355.8328,2383310.145,34.733334,0.4048,0.76947564,0.7409527,3.4712687,-0.76947564,1.7135055
1955,honghailan,6741,372363.8894,2383309.867,60.11111,0.4256,0.7744977,0.79526514,4.800709,-0.7744977,1.7417704
1956,honghailan,6743,372365.8738,2383295.341,48.365387,0.49260002,0.8168683,0.858747,4.656494,-0.8168683,1.7763541
1957,honghailan,6744,372369.6044,2383374.227,110.22499,0.4369,0.7781811,0.83369553,7.4672165,-0.7781811,1.7601995
1958,honghailan,6746,372380.836,2383413.161,27.078125,0.3338,0.7019396,0.62494355,1.5521033,-0.7019396,1.6307096
1959,honghailan,6747,372388.2576,2383437.965,204.75,0.326,0.7655618,0.64615655,12.462283,-0.7655618,1.7558413
1960,honghailan,6748,372378.5341,2383446.3,360.25,0.28739998,0.7262654,0.5726558,19.942053,-0.7262654,1.7207289
1961,honghailan,6749,372387.7416,2383467.929,39.437504,0.246,0.71409166,0.48017618,1.4975557,-0.71409166,1.6646326
1962,honghailan,6750,372390.8214,2383478.687,17.475676,0.3048,0.6931133,0.56210494,1.3672264,-0.6931133,1.584863
1963,honghailan,6753,372304.1199,2383364.186,20.70625,0.3153,0.70290416,0.5854144,1.2640623,-0.70290416,1.6107647
1964,honghailan,6754,372288.5624,2383347.16,19.63158,0.28320003,0.72038054,0.5318619,1.3817073,-0.72038054,1.6234418
1965,honghailan,6757,372283.522,2383323.665,54.02778,0.3818,0.7522522,0.72553444,4.837735,-0.7522522,1.7159069
1966,honghailan,6758,372304.5961,2383310.648,43.1875,0.405,0.7793991,0.7518327,3.5612535,-0.7793991,1.7341373
1967,honghailan,6759,372299.8336,2383296.32,23.484375,0.28779998,0.6840336,0.5449432,1.6615252,-0.6840336,1.6023488
1968,honghailan,6761,372317.8386,2383286.667,26.226564,0.3229,0.7250771,0.606365,2.2701173,-0.7250771,1.6516194
1969,honghailan,6762,372152.2669,2383535.254,43.096153,0.4378,0.7590267,0.79495764,5.2711363,-0.7590267,1.7136712
1970,honghailan,6763,372133.2169,2383486.24,31.788462,0.3202,0.69581944,0.6081221,2.3291934,-0.69581944,1.6348224
1971,honghailan,6765,372158.7492,2383478.832,21.9375,0.3015,0.7201198,0.56551474,1.8061374,-0.7201198,1.6329262
1972,honghailan,6766,372160.8659,2383401.441,19.172972,0.3362,0.7077516,0.6136356,1.8223807,-0.7077516,1.608609
1973,honghailan,6767,372227.3611,2383380.21,25.919117,0.3389,0.6943042,0.6312396,2.4539857,-0.6943042,1.6200076
1974,honghailan,6768,372091.0114,2383316.117,34.276787,0.37269998,0.718827,0.6944818,2.5312386,-0.718827,1.6621325
1975,honghailan,6769,372080.891,2383311.103,25.011364,0.4226,0.74026483,0.7432838,2.3545308,-0.74026483,1.6633754
1976,honghailan,6771,372067.7809,2383353.212,5.8189907,0.16239999,0.4504438,0.2964061,0.47824878,-0.4504438,1.1571453
1977,honghailan,6772,372077.7822,2383367.288,15.065477,0.2363,0.63924867,0.44559452,0.9136693,-0.63924867,1.5147581
1978,honghailan,6775,372072.2259,2383384.168,34.01786,0.3698,0.7393289,0.68979055,2.6754816,-0.7393289,1.6822152
1979,honghailan,6777,372049.2071,2383406.182,37.166668,0.43400002,0.777955,0.78193927,3.054831,-0.777955,1.7255533
1980,honghailan,6781,372045.3442,2383440.194,62.555557,0.4432,0.7600625,0.8205532,7.4221373,-0.7600625,1.728594
1981,honghailan,6782,372076.618,2383428.83,73.625,0.2324,0.6792587,0.45936212,2.7176414,-0.6792587,1.6524581
1982,honghailan,6783,372067.4105,2383439.943,21.455881,0.2782,0.6794244,0.52619267,1.999245,-0.6794244,1.5903609
1983,honghailan,6784,372004.4924,2383435.286,28.699999,0.3324,0.72458684,0.6248292,1.8122251,-0.72458684,1.6572468
1984,honghailan,6785,372047.4644,2383454.936,42.82143,0.4684,0.7612927,0.82854974,4.7812405,-0.7612927,1.715653
1985,honghailan,6786,372091.1207,2383447.249,29.947914,0.27789998,0.6686013,0.53381455,2.3138967,-0.6686013,1.6039765
1986,honghailan,6787,372096.6241,2383439.893,,0.2896,0.7202257,0.5792001,,-0.7202257,1.7202257
1987,honghailan,6789,372065.4032,2383451.588,19.488636,0.3254,0.663837,0.5983594,1.9599204,-0.663837,1.566222
1988,honghailan,6790,372064.3343,2383516.146,14.326424,0.25719997,0.67170495,0.4789226,0.85389906,-0.67170495,1.5412114
1989,honghailan,6791,372055.4548,2383523.29,11.517046,0.1851,0.5350246,0.35115016,0.628925,-0.5350246,1.3752425
1990,honghailan,6792,372074.399,2383541.652,48.712498,0.3817,0.741676,0.72187257,2.7393572,-0.741676,1.7014446
1991,honghailan,6793,372036.1931,2383546.044,20.749998,0.31599998,0.6908581,0.5865941,1.8832068,-0.6908581,1.5989041
1992,honghailan,6794,372027.7137,2383560.363,27.183334,0.3142,0.69542617,0.59337723,1.8221552,-0.69542617,1.6244622
1993,honghailan,6796,372090.1555,2383649.674,16.548388,0.33740002,0.6934686,0.607599,1.2101946,-0.6934686,1.579498
1994,honghailan,6797,372087.2583,2383663.723,16.196428,0.25530002,0.63866305,0.47963062,1.1215833,-0.63866305,1.5223598
1995,honghailan,6798,372244.9194,2383136.736,19.337498,0.2934,0.67198056,0.5480031,1.2572086,-0.67198056,1.5736401
1996,honghailan,6800,372254.8016,2383118.877,20.166666,0.276,0.6542296,0.52071095,1.4415104,-0.6542296,1.5597414
1997,honghailan,6801,372262.501,2383093.993,25.597223,0.3542,0.73458827,0.6539701,2.1351,-0.73458827,1.6593924
1998,honghailan,6802,372300.7837,2383020.977,24.036764,0.3133,0.7218857,0.5878109,1.1560253,-0.7218857,1.6420032
1999,honghailan,6803,372316.1825,2383013.913,24.940477,0.4022,0.7289045,0.7185979,2.6612208,-0.7289045,1.6518049
2000,honghailan,6804,372310.2293,2383000.895,17.184332,0.3512,0.7117283,0.6288623,1.5043954,-0.7117283,1.6017435
2001,honghailan,6805,372704.0809,2382720.323,18.286764,0.23509999,0.6459299,0.44811437,1.1459637,-0.6459299,1.5422318
2002,honghailan,6806,372728.4756,2382714.634,14.105264,0.2739,0.6721498,0.5051328,0.8583615,-0.6721498,1.5397456
2003,honghailan,6808,372913.3529,2382364.155,15.835227,0.2611,0.64570415,0.48857298,0.9803345,-0.64570415,1.5269057
2004,honghailan,6809,372902.3171,2382366.161,15.259459,0.2638,0.64943033,0.49179482,0.6699712,-0.64943033,1.526425
2005,honghailan,6811,373048.4401,2382122.146,13.822966,0.26799998,0.66657054,0.49502376,0.79863125,-0.66657054,1.5316447
2006,honghailan,6813,373043.9422,2382101.773,13.060086,0.28100002,0.6448649,0.5129266,0.90136665,-0.6448649,1.5026183
2007,honghailan,6816,373621.4931,2381261.614,38.194447,0.2678,0.7075442,0.52000004,2.7172363,-0.7075442,1.6565166
2008,honghailan,6818,374425.7204,2380704.542,14.394594,0.2478,0.65044934,0.46361914,0.799976,-0.65044934,1.5205336
2009,honghailan,6819,374437.6267,2380706.407,24.131248,0.3701,0.7364515,0.67403114,1.5967734,-0.7364515,1.6568693
2010,honghailan,6820,374449.3663,2380713.638,16.065475,0.2531,0.6507645,0.47571304,1.3344766,-0.6507645,1.5335689
2011,honghailan,6821,374452.0333,2380728.037,22.426472,0.29140002,0.69774556,0.5496081,1.4091903,-0.69774556,1.6123722
2012,honghailan,6822,374447.5486,2380734.546,24.088236,0.314,0.7255728,0.5890173,1.7220902,-0.7255728,1.6458542
2013,honghailan,6824,374421.0373,2380736.213,12.699482,0.22580001,0.6140929,0.42327082,0.95375794,-0.6140929,1.468102
2014,honghailan,6826,374453.7001,2380766.534,26.653847,0.26680002,0.68,0.5117951,1.0728924,-0.68,1.6076773
2015,honghailan,6827,374471.3611,2380772.09,26.730768,0.2676,0.6696696,0.5132662,1.8737897,-0.6696696,1.5975475
2016,honghailan,6828,374474.4171,2380753.993,18.119404,0.3441,0.70585483,0.6220397,1.2515072,-0.70585483,1.601249
2017,honghailan,6829,374483.4658,2380764.312,29.261362,0.2487,0.6985488,0.4810832,1.4734936,-0.6985488,1.632458
2018,honghailan,6831,374512.8743,2380779.274,19.006578,0.2737,0.6560619,0.5151059,1.2078027,-0.6560619,1.5560949
2019,honghailan,6832,374523.5106,2380791.537,26.720589,0.34980002,0.72554606,0.64925164,0.9989989,-0.72554606,1.6533976
2020,honghailan,6834,374536.6472,2380804.118,27.076923,0.2712,0.6732026,0.51987773,1.6639165,-0.6732026,1.6019697
2021,honghailan,6835,374531.1703,2380853.728,7.9971666,0.247,0.5644223,0.43879852,0.6051255,-0.5644223,1.3421301
2022,honghailan,6836,374513.8268,2380846.584,20.111113,0.2752,0.66007453,0.5192888,0.8639272,-0.66007453,1.5653377
2023,honghailan,6837,374500.2934,2380848.132,17.589287,0.27870002,0.6526846,0.52087253,1.3574786,-0.6526846,1.5450959
2024,honghailan,6838,374462.9457,2380747.985,54.33929,0.2987,0.72848624,0.58181745,3.1781504,-0.72848624,1.6923455
2025,honghailan,6839,374464.1363,2380780.694,15.295454,0.2516,0.65356266,0.47176322,0.91519094,-0.65356266,1.5308291
2026,honghailan,6840,374435.2821,2380769.138,25.46154,0.2544,0.6786054,0.48890328,1.2828052,-0.6786054,1.603024
2027,honghailan,6842,374414.0308,2380788.036,23.868055,0.3293,0.69980216,0.6129844,1.4684834,-0.69980216,1.6193776
2028,honghailan,6843,374407.0524,2380769.713,26.8125,0.3717,0.7364515,0.6817151,1.808354,-0.7364515,1.6645414
2029,honghailan,6844,374411.9935,2380756.808,23.776787,0.25509998,0.65403724,0.48878294,1.3972514,-0.65403724,1.5733165
2030,honghailan,6845,374485.3609,2381375.158,2.62249,0.040400002,0.10584253,0.07666507,0.13123734,-0.10584253,0.5537361
2031,honghailan,6846,374503.9638,2381396.894,19.097223,0.2606,0.6702095,0.4931756,0.83460003,-0.6702095,1.5706933
2032,honghailan,6847,374269.3871,2381103.995,27.608332,0.3193,0.7121447,0.60225916,1.6676726,-0.7121447,1.642235
2033,honghailan,6848,374269.9083,2381282.688,40.107143,0.219,0.6275363,0.42956585,3.7305837,-0.6275363,1.5788829
2034,honghailan,6849,374247.3684,2381265.654,,0.3795,0.77626956,0.7589999,,-0.77626956,1.7762696
2035,honghailan,6850,374286.3389,2381300.15,45.269234,0.46040002,0.76925963,0.8236515,5.4539227,-0.76925963,1.7260344
2036,honghailan,6851,374274.8322,2381313.199,79.28125,0.501,0.8160343,0.894021,7.63311,-0.8160343,1.791122
2037,honghailan,6852,374248.3526,2381320.169,62.556816,0.5417,0.78878963,0.908549,8.188012,-0.78878963,1.7573218
2038,honghailan,6853,374223.4751,2381300.953,77.6875,0.36810002,0.7727597,0.71241826,4.274529,-0.7727597,1.7473427
2039,honghailan,6854,374218.1702,2381539.727,79.83333,0.3784,0.78689665,0.7307459,7.4338923,-0.78689665,1.7621543
2040,honghailan,6855,374198.6175,2381570.295,30.84091,0.2626,0.70799243,0.50709355,2.3447518,-0.70799243,1.6451802
2041,honghailan,6856,374013.8806,2381293.549,41.636364,0.3576,0.727487,0.67812103,3.303174,-0.727487,1.6805787
2042,honghailan,6857,373999.3616,2381269.075,21.34375,0.3255,0.68600345,0.60249734,1.903966,-0.68600345,1.596493
2043,honghailan,6858,373986.2244,2381249.041,23.715279,0.3271,0.7040918,0.6092883,1.8565495,-0.7040918,1.6231701
2044,honghailan,6859,373982.8907,2381233.51,35.729164,0.33339998,0.72361803,0.6335983,3.3960626,-0.72361803,1.6691654
2045,honghailan,6862,373838.754,2381745.551,19.49219,0.23670001,0.65450925,0.4522623,1.6201757,-0.65450925,1.556911
2046,honghailan,6863,373835.5393,2381737.892,30.553574,0.331,0.6865451,0.6247122,2.8900306,-0.6865451,1.6231608
2047,honghailan,6865,373836.9681,2381713.285,39.721153,0.4027,0.77868676,0.74472064,4.162645,-0.77868676,1.7295723
2048,honghailan,6866,372846.4865,2382421.31,13.870465,0.24839999,0.63032883,0.46345788,0.6063015,-0.63032883,1.495834
2049,honghailan,6868,372419.2625,2383128.293,20.113096,0.32110003,0.7014099,0.5932034,1.3630161,-0.7014099,1.6066821
2050,honghailan,6869,372447.8455,2383194.167,17.240385,0.1689,0.5543997,0.32766312,0.88605005,-0.5543997,1.4447529
2051,honghailan,6870,372446.0992,2383184.205,39.833332,0.3728,0.7630244,0.70065886,2.868279,-0.7630244,1.7140448
2052,honghailan,6872,372437.5664,2383220.956,31.882353,0.42000002,0.76475376,0.755811,2.3628561,-0.76475376,1.7039309
2053,honghailan,6875,372486.4615,2383226.631,31.541666,0.2932,0.7165532,0.5617857,1.6720548,-0.7165532,1.6550934
2054,honghailan,6876,372456.7553,2383272.748,38.25893,0.4173,0.7831877,0.76263183,3.2960124,-0.7831877,1.7322438
2055,honghailan,6877,372446.3572,2383273.859,17.327381,0.2743,0.69985396,0.5131806,0.8972167,-0.69985396,1.5907277
2056,honghailan,6878,372452.1516,2383285.329,232.62502,0.37060001,0.7631454,0.73244,13.939071,-0.7631454,1.7545847
2057,honghailan,6879,372465.3278,2383276.28,20.931248,0.3189,0.7276245,0.59147024,1.2650623,-0.7276245,1.6364304
2058,honghailan,6880,372466.6375,2383299.696,37.1875,0.4632,0.7642698,0.81420994,3.165469,-0.7642698,1.7118967
2059,honghailan,6881,372469.8125,2383310.491,24.020834,0.3315,0.74125344,0.6166691,1.5587776,-0.74125344,1.66132
2060,honghailan,6883,372473.0272,2383334.303,27.249998,0.21,0.67627835,0.40893045,1.5070562,-0.67627835,1.6054819
2061,honghailan,6884,372430.0853,2383336.447,45.613636,0.3926,0.8130082,0.7361065,2.1749318,-0.8130082,1.7701023
2062,honghailan,6885,372426.8309,2383325.453,152.04166,0.36249998,0.7683547,0.713071,13.861923,-0.7683547,1.7552863
2063,honghailan,6887,372438.1815,2383304.26,24.356249,0.3737,0.7498877,0.6795427,1.9431913,-0.7498877,1.6710117
2064,honghailan,6888,372432.4665,2383301.085,39.695312,0.49529997,0.77750564,0.84789485,3.6738756,-0.77750564,1.7283599
2065,honghailan,6889,372433.1015,2383282.432,72.58929,0.4009,0.7616468,0.76528305,5.035437,-0.7616468,1.7344689
2066,honghailan,6892,372403.574,2383279.376,32.233334,0.3748,0.7368657,0.6949297,2.299583,-0.7368657,1.6766851
2067,honghailan,6894,372419.7268,2383262.548,34.535713,0.37559998,0.7341403,0.69914544,1.8794804,-0.7341403,1.6778588
2068,honghailan,6895,372423.259,2383256.595,33.192307,0.3348,0.7316278,0.63362724,2.2886076,-0.7316278,1.6731352
2069,honghailan,6897,372411.7496,2383243.895,38.477276,0.3298,0.74941874,0.62967414,1.7935816,-0.74941874,1.6987567
2070,honghailan,6898,372403.2168,2383239.649,33.390625,0.20729999,0.6037523,0.40585634,1.8627063,-0.6037523,1.5455968
2071,honghailan,6899,372398.7321,2383231.949,51.71429,0.284,0.6950541,0.5540832,4.3145304,-0.6950541,1.6571137
2072,honghailan,6900,372397.7399,2383225.401,33.048077,0.3333,0.7491093,0.6310273,2.1366363,-0.7491093,1.6903689
2073,honghailan,6902,372420.3221,2383225.758,55.64286,0.306,0.71020854,0.59551084,2.390679,-0.71020854,1.6748996
2074,honghailan,6903,372413.4165,2383236.99,24.555023,0.49229997,0.77087647,0.80832344,2.488859,-0.77087647,1.6926138
2075,honghailan,6904,372427.3071,2383235.283,37.020832,0.34579998,0.75333,0.6551273,2.9125202,-0.75333,1.7007272
2076,honghailan,6905,372439.3325,2383241.871,36.397728,0.3115,0.72668463,0.5969348,1.839164,-0.72668463,1.6732054
2077,honghailan,6906,372431.3553,2383216.392,20.682693,0.20470001,0.61002994,0.39577577,1.456708,-0.61002994,1.5177906
2078,honghailan,6907,372419.4887,2383205.319,17.588234,0.22559999,0.64229316,0.43062803,0.99867046,-0.64229316,1.5346982
2079,honghailan,6908,372438.3006,2383196.588,17.479168,0.23730001,0.653202,0.45094615,0.99277383,-0.653202,1.544972
2080,honghailan,6909,372417.5837,2383188.174,44.486115,0.3131,0.73322517,0.60421664,2.885621,-0.73322517,1.6892557
2081,honghailan,6910,372411.9877,2383194.405,46.916664,0.44079998,0.7697446,0.80322593,4.048785,-0.7697446,1.7280054
2082,honghailan,6911,372403.3438,2383195.124,42.85938,0.26790002,0.7031978,0.5218313,2.8449206,-0.7031978,1.6575975
2083,honghailan,6913,372437.5862,2383215.757,65.28571,0.35999998,0.765757,0.69453454,3.6453552,-0.765757,1.7355845
2084,honghailan,6915,372374.1694,2383206.189,42.34375,0.3969,0.75102305,0.73934066,4.2684584,-0.75102305,1.7048802
2085,honghailan,6918,372351.0713,2383229.032,20.608334,0.2353,0.65197057,0.4508927,1.504188,-0.65197057,1.5594137
2086,honghailan,6919,372358.8897,2383237.287,20.927631,0.30290002,0.6795143,0.56613266,1.2204119,-0.6795143,1.5883052
2087,honghailan,6922,372352.0634,2383260.425,72.375,0.34260002,0.7549886,0.666053,4.3596215,-0.7549886,1.7277315
2088,honghailan,6923,372364.6444,2383279.038,36.647728,0.3137,0.72829574,0.6009007,3.486511,-0.72829574,1.6751716
2089,honghailan,6924,372370.0022,2383275.942,35.187504,0.3829,0.7609473,0.7107566,3.0072725,-0.7609473,1.7056795
2090,honghailan,6925,372374.7251,2383271.616,36.55833,0.4267,0.7746764,0.7720937,3.3858643,-0.7746764,1.7214259
2091,honghailan,6926,372380.9163,2383267.251,26.973215,0.2909,0.7058159,0.55397815,1.7207631,-0.7058159,1.6343188
2092,honghailan,6927,372392.6638,2383277.093,32.5,0.2772,0.731759,0.53421444,1.704716,-0.731759,1.6720575
2093,honghailan,6928,372383.3769,2383295.707,24.428574,0.2624,0.7137489,0.5022019,1.170396,-0.7137489,1.6350971
2094,honghailan,6929,372390.7985,2383299.318,53.09091,0.4584,0.8090998,0.8305402,4.572112,-0.8090998,1.772125
2095,honghailan,6930,372375.0426,2383282.57,43.962498,0.34370002,0.7265586,0.6567825,2.9843028,-0.7265586,1.6820772
2096,honghailan,6931,372361.271,2383297.572,37.470585,0.496,0.7915275,0.84439695,3.6240156,-0.7915275,1.7395397
2097,honghailan,6932,372350.8728,2383307.375,79.15626,0.50020003,0.7860039,0.8932709,8.769065,-0.7860039,1.7610526
2098,honghailan,6933,372344.5625,2383302.573,37.177082,0.3473,0.75122666,0.6577077,3.4794745,-0.75122666,1.6988392
2099,honghailan,6934,372340.4747,2383278.681,42.107143,0.4604,0.77426636,0.81926286,3.635365,-0.77426636,1.7278702
2100,honghailan,6935,372315.9081,2383262.29,87.924995,0.3477,0.7668927,0.6785155,6.2212133,-0.7668927,1.7444017
2101,honghailan,6936,372317.2178,2383248.002,21.566175,0.2797,0.7052325,0.5288669,1.1401412,-0.7052325,1.6166043
2102,honghailan,6937,372309.0421,2383273.641,55.53125,0.349,0.7628968,0.67179954,2.540466,-0.7628968,1.7275182
2103,honghailan,6938,372319.9959,2383274.871,30.02083,0.27859998,0.704317,0.5351006,1.9316664,-0.704317,1.6398441
2104,honghailan,6940,372312.323,2383310.148,64.68056,0.4585,0.79391366,0.840894,7.1108775,-0.79391366,1.7634633
2105,honghailan,6942,372301.9777,2383334.124,45.03409,0.3875,0.74812526,0.7279146,4.0716133,-0.74812526,1.7046793
2106,honghailan,6943,372311.9393,2383340.355,54.125,0.3825,0.76694626,0.72670895,4.2734785,-0.76694626,1.7306651
2107,honghailan,6944,372328.975,2383324.352,40.575,0.4749,0.7900735,0.831428,4.6723876,-0.7900735,1.7419677
2108,honghailan,6945,372326.0646,2383315.885,59.160713,0.32569999,0.74093544,0.6321525,4.0052285,-0.74093544,1.7076912
2109,honghailan,6946,372314.7933,2383366.685,50.852272,0.4387,0.79143316,0.8048247,3.3831098,-0.79143316,1.752862
2110,honghailan,6948,372366.5856,2383426.375,55.875004,0.3512,0.7733698,0.67572737,3.9517941,-0.7733698,1.738205
2111,honghailan,6949,372407.832,2383467.05,64.4375,0.40600002,0.7895422,0.7693136,4.415706,-0.7895422,1.7589787
2112,honghailan,6950,372413.1237,2383473.864,60.899998,0.2396,0.67192864,0.47204715,3.7281313,-0.67192864,1.6396185
2113,honghailan,6953,372436.1425,2383421.873,31.614582,0.29389998,0.70028013,0.56305814,2.301484,-0.70028013,1.6389577
2114,honghailan,6954,372422.5296,2383418.513,57.80208,0.5453,0.8048463,0.9058569,4.8398957,-0.8048463,1.770834
2115,honghailan,6955,372414.3804,2383409.887,38.5,0.48,0.8064516,0.83263797,2.8808835,-0.8064516,1.7558187
2116,honghailan,6956,372425.9163,2383404.807,35.25,0.2466,0.68302387,0.47991234,1.7075139,-0.68302387,1.6278515
2117,honghailan,6957,372416.55,2383427.985,73.21875,0.46220002,0.8071732,0.85118616,6.46037,-0.8071732,1.7802259
2118,honghailan,6959,372420.7305,2383449.204,54.236115,0.3833,0.7933409,0.7280492,3.1968195,-0.7933409,1.7571328
2119,honghailan,6960,372398.9817,2383480.319,14.626667,0.3066,0.67310625,0.5566907,1.247043,-0.67310625,1.5451199
2120,honghailan,6961,372364.7445,2383563.24,27.75,0.29959998,0.7300306,0.5695602,1.8482761,-0.7300306,1.6604652
2121,honghailan,6962,372047.8855,2383422.903,65.375,0.30900002,0.73226607,0.6033946,3.6620646,-0.73226607,1.7021344
2122,honghailan,6963,372037.2545,2383433.071,31.468748,0.2925,0.712585,0.56051266,2.2314262,-0.712585,1.6509871
2123,honghailan,6964,371306.9969,2384516.372,22.635416,0.2077,0.6568814,0.40246785,1.0235032,-0.6568814,1.5722626
2124,honghailan,6966,370876.7844,2385466.73,103.65,0.4106,0.7740693,0.79093444,10.780005,-0.7740693,1.7549579
2125,honghailan,6967,370870.8313,2385467.325,65.90278,0.4673,0.7801538,0.8518206,7.621858,-0.7801538,1.7502596
2126,honghailan,6968,370892.031,2385475.99,55.28125,0.52110004,0.7947244,0.8887763,6.725265,-0.7947244,1.7591887
2127,honghailan,6969,370802.1612,2385551.865,25.323528,0.3308,0.7003209,0.61765933,3.3680983,-0.7003209,1.6243433
2128,honghailan,6970,370798.5231,2385570.353,30.240385,0.3041,0.69587487,0.57953155,2.5242326,-0.69587487,1.6318552
2129,honghailan,6971,370811.4216,2385569.063,57.291664,0.2702,0.6886705,0.5295923,4.8339534,-0.6886705,1.6543603
2130,honghailan,6973,370828.6196,2385554.048,23.891666,0.27470002,0.7106205,0.5230774,1.9643964,-0.7106205,1.6302724
2131,honghailan,6974,370885.7063,2385531.214,35.642857,0.38799998,0.7524144,0.7187544,3.71803,-0.7524144,1.6978335
2132,honghailan,6975,370875.1229,2385489.746,30.39583,0.28219998,0.68281424,0.54170537,2.860505,-0.68281424,1.6191114
2133,honghailan,6976,370907.3254,2385486.197,38.125,0.41579998,0.78250885,0.7604796,2.9149153,-0.78250885,1.7313906
2134,honghailan,6977,370904.3303,2385479.64,44.567307,0.4531,0.7684091,0.8147308,4.880472,-0.7684091,1.724518
2135,honghailan,6978,370930.0837,2385467.864,77.97222,0.5542,0.8133075,0.9266043,9.22958,-0.8133075,1.7879822
2136,honghailan,6980,371165.0961,2385409.264,32.201923,0.3245,0.7276245,0.6156786,2.5340185,-0.7276245,1.667387
2137,honghailan,6981,371167.5766,2385418.624,29.838236,0.39220002,0.7476313,0.71586955,2.621905,-0.7476313,1.6827768
2138,honghailan,6982,371167.4391,2385305.956,50.43182,0.435,0.787354,0.79972225,5.22753,-0.787354,1.7484676
2139,honghailan,6985,371098.0056,2385243.081,41.465908,0.3561,0.75011986,0.6755537,3.907041,-0.75011986,1.7030232
2140,honghailan,6988,370949.7289,2385335.708,38.90278,0.2729,0.6613286,0.5295885,3.1403625,-0.6613286,1.6112068
2141,honghailan,6989,370935.1768,2385325.971,36.98077,0.37420002,0.7727588,0.69989157,3.9137173,-0.7727588,1.7201006
2142,honghailan,6990,370918.2434,2385322.955,38.097225,0.2671,0.68799996,0.5186822,2.7852652,-0.68799996,1.6368454
2143,honghailan,6992,370925.1473,2385231.719,32.517857,0.353,0.68611115,0.6621069,4.303986,-0.68611115,1.6264415
2144,honghailan,6993,370906.0972,2385219.085,24.193182,0.2041,0.6606865,0.39663047,1.4487185,-0.6606865,1.5813
2145,honghailan,6994,370897.8951,2385206.186,37.48611,0.2627,0.66143423,0.510389,2.6990416,-0.66143423,1.6094674
2146,honghailan,6995,370915.2915,2385169.806,35.31818,0.302,0.7300306,0.57972294,2.9115689,-0.7300306,1.6749618
2147,honghailan,6996,370911.0582,2385153.468,27.294643,0.2945,0.7154882,0.5604399,2.866763,-0.7154882,1.6448033
2148,honghailan,6997,370912.1165,2385135.542,31.5,0.3172,0.6965303,0.6028296,3.5433238,-0.6965303,1.6349919
2149,honghailan,7001,370829.0344,2385198.241,40.991074,0.4479,0.77361405,0.8039458,5.146562,-0.77361405,1.7259848
2150,honghailan,7003,370823.8089,2385219.606,36.680553,0.25689998,0.70497096,0.4994327,2.4307373,-0.70497096,1.6518931
2151,honghailan,7004,370851.4579,2385266.569,64.25001,0.3542,0.73774445,0.68414116,7.753195,-0.73774445,1.707093
2152,honghailan,7005,370827.5131,2385313.731,36.389706,0.4813,0.7700286,0.82989705,3.6423464,-0.7700286,1.716538
2153,honghailan,7006,370863.0335,2385343.166,43.535717,0.4764,0.7831414,0.83742094,4.7808566,-0.7831414,1.7382336
2154,honghailan,7007,370881.4287,2385353.568,55.041664,0.3891,0.7759354,0.737701,5.6421733,-0.7759354,1.7402477
2155,honghailan,7008,370883.1749,2385363.41,54.281254,0.34100002,0.7206538,0.65743494,5.2391577,-0.7206538,1.6844752
2156,honghailan,7009,370881.8388,2385373.663,29.517859,0.31939998,0.7340676,0.6045548,2.697616,-0.7340676,1.6685321
2157,honghailan,7010,370899.5262,2385374.84,71.625,0.45200002,0.78331065,0.8378573,8.728237,-0.78331065,1.755772
2158,honghailan,7011,370828.3267,2385428.485,67.96875,0.4286,0.76793337,0.80452013,8.059302,-0.76793337,1.7389348
2159,honghailan,7012,370836.3303,2385420.68,81.67188,0.5163,0.7830462,0.9073075,9.984428,-0.7830462,1.7588542
2160,honghailan,7013,370943.0463,2385766.231,40.136364,0.3444,0.74894774,0.6553359,4.129718,-0.74894774,1.700329
2161,honghailan,7014,370808.0767,2385326.155,23.823528,0.3104,0.7197452,0.582803,1.5037881,-0.7197452,1.6391766
2162,honghailan,7015,370809.3388,2385315.151,34.579548,0.2955,0.68400663,0.5678714,2.5392966,-0.68400663,1.6277945
2163,honghailan,7016,370822.9596,2385307.621,47.553574,0.2607,0.68012613,0.5097543,3.8008277,-0.68012613,1.6389345
2164,honghailan,7017,370820.0227,2385285.713,14.356249,0.2137,0.57436603,0.40556717,1.6716843,-0.57436603,1.4441259
