,CLASS_NAME,num,x,y,B1,B3,B4,B5,B6,B7,B8,RVI,GNDVI,MTVI2,MSAVI,MCARI,NDVIRE,NDWI,CMRI
576,baigurang,4604,373864.8731,2380982.638,0.073700003,0.068599999,0.047400001,0.019300001,0.208499998,0.356099993,0.393900007,18.450777,0.6769484,0.70603794,0.6125692,1.741677,0.8305531,-0.6769484,1.5741247
577,baigurang,4605,373884.5582,2380994.068,0.065800004,0.070699997,0.049199998,0.0217,0.211500004,0.3759,0.37470001,17.32258,0.6833856,0.71545935,0.6334111,1.5754313,0.8138937,-0.6833856,1.5742307
578,baigurang,4607,373898.1048,2380890.352,0.075300001,0.068599999,0.049199998,0.0176,0.195700005,0.327600002,0.337500006,18.613636,0.65371025,0.67904335,0.57280254,1.6976978,0.8349742,-0.65371025,1.5517404
579,baigurang,4608,373882.6531,2380907.073,0.073700003,0.069300003,0.045000002,0.0176,0.192699999,0.3759,0.361499995,21.357954,0.6886793,0.75458694,0.65095365,1.6469281,0.8326201,-0.6886793,1.5992256
580,baigurang,4611,373935.5699,2380868.127,0.0713,0.064300001,0.0462,0.016000001,0.201700002,0.334899992,0.377099991,20.931248,0.67785573,0.69997406,0.59147024,1.9945607,0.8530087,-0.67785573,1.5866616
581,baigurang,4613,373930.0666,2380787.905,0.069700003,0.072099999,0.0539,0.020099999,0.25909999,0.413100004,0.435799986,20.55224,0.702803,0.7836273,0.6945786,2.5987341,0.85601723,-0.702803,1.6100053
582,baigurang,4614,373978.5383,2380774.57,0.068899997,0.064300001,0.047400001,0.0217,0.213100001,0.357600003,0.412999988,16.479263,0.69518846,0.6766634,0.6052556,1.5873495,0.8151619,-0.69518846,1.5807672
583,baigurang,4616,373874.8215,2380650.533,0.0713,0.067100003,0.0462,0.016000001,0.209299996,0.353199989,0.417800009,22.074999,0.6807042,0.7346705,0.6217908,2.1565747,0.85796714,-0.6807042,1.5940303
584,baigurang,4617,373899.7982,2380636.139,0.076899998,0.0678,0.059300002,0.016000001,0.265100002,0.412400007,0.463400006,25.775,0.7176177,0.8194821,0.7132173,3.4734724,0.8861615,-0.7176177,1.6429212
585,baigurang,4618,373866.9898,2380612.009,0.068899997,0.067100003,0.0462,0.0152,0.1972,0.345200002,0.360300004,22.710526,0.6745089,0.7317163,0.61204123,2.0236351,0.8568738,-0.6745089,1.5901582
586,baigurang,4619,373839.2614,2380610.104,0.072899997,0.072099999,0.053300001,0.0209,0.216800004,0.373699993,0.372299999,17.880383,0.6765365,0.7226798,0.63338405,1.7319105,0.8241481,-0.6765365,1.5706065
587,baigurang,4620,373804.1247,2380644.818,0.076899998,0.071400002,0.052700002,0.0217,0.235699996,0.443800002,0.449000001,20.451612,0.722826,0.8035042,0.72802603,1.9674976,0.8313908,-0.722826,1.6295929
588,baigurang,4621,373819.5764,2380592.324,0.073700003,0.07,0.056299999,0.0176,0.227400005,0.387499988,0.422600001,22.017044,0.6939891,0.7722786,0.6687392,2.3039756,0.8563265,-0.6939891,1.6070969
589,baigurang,4622,373839.6847,2380580.683,0.072899997,0.071400002,0.057500001,0.0217,0.257600009,0.423299998,0.459800005,19.506912,0.7113401,0.7792821,0.70130247,2.3582866,0.8446116,-0.7113401,1.6138121
590,baigurang,4624,373852.1731,2380533.058,0.073700003,0.068599999,0.046799999,0.016799999,0.201000005,0.3671,0.377099991,21.85119,0.6851044,0.74940217,0.64068806,1.8870074,0.84573,-0.6851044,1.5975816
591,baigurang,4625,373808.5697,2380551.896,0.076099999,0.0814,0.052700002,0.0233,0.219099998,0.378800005,0.417800009,16.257511,0.6462408,0.72490495,0.63123286,1.5822219,0.8077558,-0.6462408,1.5303493
592,baigurang,4627,373765.8129,2380606.083,0.075300001,0.071400002,0.050999999,0.024900001,0.1919,0.385399997,0.365099996,15.477911,0.68739057,0.70124125,0.6345352,1.1013055,0.77029514,-0.68739057,1.566016
593,baigurang,4628,373713.7428,2380612.644,0.075300001,0.072800003,0.052099999,0.016000001,0.196500003,0.272799999,0.319499999,17.05,0.57870364,0.6092524,0.48362914,1.9129275,0.8494117,-0.57870364,1.4679003
594,baigurang,4629,373704.0061,2380649.898,0.073700003,0.076399997,0.052099999,0.025699999,0.202500001,0.370700002,0.34830001,14.424125,0.65824205,0.6833164,0.60970473,1.194356,0.77475893,-0.65824205,1.528575
595,baigurang,4630,373711.2028,2380679.319,0.079300001,0.071400002,0.0539,0.0217,0.214599997,0.345200002,0.387899995,15.907834,0.6572252,0.6716025,0.58565617,1.6244329,0.8163352,-0.6572252,1.5389369
596,baigurang,4631,373684.7444,2380692.654,0.073700003,0.065700002,0.0515,0.020099999,0.197999999,0.315899998,0.327899992,15.716418,0.6556604,0.6288749,0.5437001,1.4917971,0.8156809,-0.6556604,1.5360175
597,baigurang,4632,373706.5461,2380720.595,0.074500002,0.065700002,0.052099999,0.016799999,0.219099998,0.37439999,0.378300011,22.285715,0.7014315,0.75428385,0.65219426,2.238211,0.8575668,-0.7014315,1.6155419
598,baigurang,4634,373711.6261,2380791.08,0.074500002,0.0678,0.048,0.019300001,0.196500003,0.360500008,0.371100008,18.678757,0.68339944,0.7110629,0.6195431,1.5420668,0.8211307,-0.68339944,1.581767
599,baigurang,4636,373671.8327,2380842.303,0.076899998,0.067100003,0.049800001,0.0176,0.202500001,0.332800001,0.380699992,18.909092,0.664416,0.6844726,0.5814917,1.8158268,0.8400727,-0.664416,1.5639594
600,baigurang,4639,373714.5895,2380861.988,0.076099999,0.074299999,0.053300001,0.0297,0.215299994,0.373699993,0.371100008,12.582492,0.6683036,0.6520492,0.59919727,1.1410174,0.757551,-0.6683036,1.5210552
601,baigurang,4640,373734.2745,2380841.668,0.075300001,0.069300003,0.0504,0.0217,0.217600003,0.3583,0.379500002,16.51152,0.6758653,0.6872958,0.60634995,1.6669966,0.8186377,-0.6758653,1.5616548
602,baigurang,4641,373768.1413,2380844.843,0.070500001,0.0757,0.0515,0.020099999,0.201000005,0.331999987,0.335099995,16.517412,0.62864846,0.6746579,0.57042015,1.5584003,0.8181819,-0.62864846,1.5144763
603,baigurang,4642,373766.2362,2380893.103,0.072099999,0.069300003,0.0504,0.025699999,0.179900005,0.320300013,0.303900003,12.463036,0.6442506,0.594464,0.53100425,0.92456007,0.75,-0.6442506,1.4956956
604,baigurang,4643,373789.5196,2380918.503,0.070500001,0.067100003,0.049800001,0.020099999,0.207000002,0.333499998,0.345899999,16.592041,0.6650024,0.6601542,0.572881,1.6366389,0.8229855,-0.6650024,1.5513146
605,baigurang,4644,373770.0463,2380940.94,0.076099999,0.07,0.0515,0.022500001,0.203199998,0.308600008,0.336299986,13.715555,0.6302166,0.60347456,0.5228834,1.391333,0.8006203,-0.6302166,1.494306
606,baigurang,4645,373795.658,2380986.66,0.070500001,0.076399997,0.0504,0.0241,0.194999993,0.329100013,0.325500011,13.655602,0.62318134,0.63492286,0.5508792,1.1908754,0.7800091,-0.62318134,1.4867147
607,baigurang,4646,373839.6847,2381037.884,0.072899997,0.064300001,0.042100001,0.016799999,0.196500003,0.380199999,0.381900012,22.630953,0.71068615,0.7598191,0.66122043,1.7925948,0.84247535,-0.71068615,1.6260514
608,baigurang,4648,373876.0915,2381063.284,0.072099999,0.068599999,0.045000002,0.0176,0.205500007,0.360500008,0.407099992,20.482956,0.680261,0.7306246,0.62670475,1.8742535,0.8422232,-0.680261,1.5871639
609,baigurang,4649,373869.3181,2381093.764,0.069700003,0.068599999,0.048599999,0.0233,0.189700007,0.330599993,0.338699996,14.188841,0.65631264,0.62925935,0.5561981,1.1575772,0.78122073,-0.65631264,1.524637
610,baigurang,4651,373901.2799,2381177.584,0.069700003,0.065700002,0.049800001,0.025699999,0.190400004,0.328399986,0.336299986,12.77821,0.6665821,0.60041916,0.54406464,1.0354204,0.7621471,-0.6665821,1.5214254
611,baigurang,4652,373834.6047,2381158.322,0.072899997,0.072800003,0.054499999,0.025699999,0.2447,0.406500012,0.453799993,15.8171215,0.6962236,0.72497034,0.66126084,1.7578411,0.80991125,-0.6962236,1.5772972
612,baigurang,4653,373802.2197,2381184.78,0.072099999,0.064999998,0.041499998,0.0185,0.192699999,0.342200011,0.341100007,18.497297,0.68074656,0.685765,0.5934011,1.5484747,0.8248106,-0.68074656,1.5781682
613,baigurang,4654,373835.6631,2381211.451,0.074500002,0.073600002,0.056899998,0.0241,0.231199995,0.372900009,0.411799997,15.473029,0.6703248,0.6948921,0.6192183,1.6844022,0.8112025,-0.6703248,1.5489142
614,baigurang,4655,373858.5231,2381201.502,0.078500003,0.065700002,0.045000002,0.0217,0.226600006,0.353899986,0.381900012,16.308754,0.68684465,0.6738182,0.5994493,1.8036108,0.82521147,-0.68684465,1.5712962
615,baigurang,4657,373897.0465,2381248.492,0.070500001,0.068599999,0.050999999,0.0233,0.200200006,0.350300014,0.366299987,15.034336,0.6724755,0.65953594,0.5876023,1.2938248,0.79149884,-0.6724755,1.5477432
616,baigurang,4660,373897.8932,2381311.146,0.072099999,0.072800003,0.053300001,0.0233,0.225899994,0.394899994,0.437000006,16.948498,0.6886893,0.73071545,0.65480435,1.6673942,0.81300163,-0.6886893,1.5772593
617,baigurang,4661,373869.3181,2381351.151,0.072899997,0.072099999,0.0504,0.022500001,0.187399998,0.297699988,0.308699995,13.23111,0.6100595,0.5894039,0.50456977,1.1813697,0.7856122,-0.6100595,1.4695222
618,baigurang,4662,373929.4316,2381344.166,0.070500001,0.071400002,0.053300001,0.020099999,0.212300003,0.315200001,0.324299991,15.681593,0.63062596,0.6389692,0.5425261,1.7324103,0.8270224,-0.63062596,1.5107334
619,baigurang,4663,373917.1549,2381379.938,0.068899997,0.070699997,0.055100001,0.025699999,0.194199994,0.357600003,0.330300003,13.914397,0.6698576,0.653917,0.5898731,1.0866132,0.76625735,-0.6698576,1.535759
620,baigurang,4664,373937.2633,2381322.999,0.066600002,0.066399999,0.045600001,0.0176,0.226600006,0.361999989,0.421400011,20.568182,0.69000936,0.72849834,0.6290966,2.2783601,0.8558559,-0.69000936,1.5972801
621,baigurang,4665,373940.8616,2381287.016,0.0682,0.065700002,0.045600001,0.016000001,0.200200006,0.307200015,0.307500005,19.2,0.64762676,0.6562977,0.5441946,1.9682163,0.85198885,-0.64762676,1.5486169
622,baigurang,4666,373962.0283,2381308.182,0.068899997,0.066399999,0.047400001,0.0136,0.230399996,0.381000012,0.427399993,28.014706,0.70317394,0.80484456,0.6776259,3.117176,0.88852453,-0.70317394,1.6342435
623,baigurang,4667,373956.525,2381337.816,0.067400001,0.059300002,0.0438,0.0152,0.184400007,0.342999995,0.335099995,22.565788,0.7051951,0.7121931,0.6083748,1.7491311,0.84769535,-0.7051951,1.6203264
624,baigurang,4670,373991.8734,2381419.519,0.069700003,0.067100003,0.055100001,0.0209,0.208499998,0.32980001,0.282299995,15.779905,0.6618796,0.6466555,0.5637773,1.5893884,0.81778556,-0.6618796,1.5426893
625,baigurang,4672,374017.9084,2381458.254,0.064199999,0.065700002,0.054499999,0.024900001,0.194199994,0.318100005,0.325500011,12.775101,0.6576342,0.5905679,0.53019804,1.1199645,0.7727065,-0.6576342,1.5124447
626,baigurang,4673,374016.2151,2381501.646,0.072099999,0.076399997,0.053300001,0.0233,0.179900005,0.288199991,0.279900014,12.369099,0.58091056,0.57491374,0.48577768,1.0492879,0.7706692,-0.58091056,1.4313118
627,baigurang,4674,374212.5716,2381152.464,0.072899997,0.062100001,0.045600001,0.016799999,0.160999998,0.291099995,0.302700013,17.327381,0.64835787,0.6119208,0.5131806,1.1923584,0.8110236,-0.64835787,1.5392315
628,baigurang,4675,374117.0634,2381237.978,0.068899997,0.064999998,0.047400001,0.0136,0.209999993,0.343699992,0.343499988,25.272058,0.68191826,0.74525106,0.6164784,2.5848527,0.87835413,-0.68191826,1.6057918
629,baigurang,4677,374143.0985,2381277.189,0.068899997,0.0757,0.0504,0.022500001,0.237200007,0.3759,0.360300004,16.706667,0.66474754,0.7174646,0.6301341,1.9229015,0.8267232,-0.66474754,1.5517957
630,baigurang,4678,374165.006,2381262.425,0.0713,0.0678,0.0438,0.016000001,0.208499998,0.361999989,0.355500013,22.624998,0.68450445,0.7494964,0.63607085,2.1418161,0.857461,-0.68450445,1.5998483
631,baigurang,4679,374166.4348,2381281.952,0.0682,0.067100003,0.0504,0.0176,0.219799995,0.373699993,0.432200015,21.232954,0.6955535,0.7470796,0.64753246,2.143799,0.85172707,-0.6955535,1.6055969
632,baigurang,4680,374096.4259,2381267.505,0.067400001,0.064300001,0.049199998,0.022500001,0.181400001,0.335700005,0.311100006,14.92,0.6785,0.63599545,0.56738204,1.0922697,0.7793035,-0.6785,1.5528718
633,baigurang,4682,374046.6841,2381254.117,0.073700003,0.067100003,0.044399999,0.0217,0.203199998,0.366400003,0.362699986,16.884792,0.6904268,0.69497406,0.6189147,1.4446864,0.8070254,-0.6904268,1.5785999
634,baigurang,4683,374045.8904,2381275.813,0.072099999,0.058600001,0.044399999,0.016799999,0.201700002,0.331999987,0.37470001,19.761904,0.6999487,0.67467374,0.58335567,1.8762902,0.84622425,-0.6999487,1.6036185
635,baigurang,4684,374035.5716,2381233.083,0.072099999,0.066399999,0.047400001,0.0209,0.212300003,0.384600013,0.439399987,18.401915,0.7055433,0.727095,0.6498294,1.6478138,0.82075477,-0.7055433,1.6024606
636,baigurang,4685,374057.6643,2381221.309,0.070500001,0.062799998,0.045600001,0.0176,0.219099998,0.387499988,0.380699992,22.017044,0.7210749,0.7581604,0.6687392,2.1192946,0.85128856,-0.7210749,1.6341827
637,baigurang,4687,374023.9299,2381164.159,0.068899997,0.068599999,0.049800001,0.019300001,0.214599997,0.368600011,0.391499996,19.098446,0.6861848,0.72455406,0.6322401,1.8468941,0.8349722,-0.6861848,1.5866746
638,baigurang,4688,374045.6258,2381150.268,0.069700003,0.070699997,0.052099999,0.0209,0.222900003,0.382400006,0.415399998,18.296652,0.68792766,0.7322464,0.6465402,1.8296999,0.828548,-0.68792766,1.5842826
639,baigurang,4689,374025.9143,2381141.008,0.072099999,0.068599999,0.056899998,0.016799999,0.227400005,0.356099993,0.387899995,21.196428,0.6769484,0.73290545,0.623061,2.4207273,0.86240786,-0.6769484,1.586844
640,baigurang,4690,374007.3934,2381148.151,0.074500002,0.069300003,0.052099999,0.020099999,0.235699996,0.375099987,0.4023,18.661692,0.6881188,0.7271743,0.6388796,2.1379514,0.8428459,-0.6881188,1.5863981
641,baigurang,4691,373992.3121,2381152.782,0.072099999,0.069300003,0.053300001,0.024900001,0.209999993,0.342200011,0.357899994,13.742972,0.6631835,0.6349553,0.56888545,1.323759,0.78799486,-0.6631835,1.5275257
642,baigurang,4693,373990.0632,2381179.24,0.072099999,0.070699997,0.0515,0.0209,0.215299994,0.3671,0.412999988,17.564594,0.6770215,0.71049994,0.62325084,1.7046815,0.82303137,-0.6770215,1.5692894
643,baigurang,4694,373975.3788,2381147.093,0.068899997,0.066399999,0.048,0.019300001,0.241699994,0.402200013,0.440600008,20.839378,0.7166027,0.7669004,0.6827352,2.3461177,0.8521072,-0.7166027,1.6250249
644,baigurang,4695,373961.0912,2381143.654,0.070500001,0.065700002,0.045000002,0.0209,0.207000002,0.367799997,0.409500003,17.598085,0.6968858,0.7019005,0.6243316,1.5632958,0.81658626,-0.6968858,1.5893478
645,baigurang,4697,373966.5152,2381181.357,0.068899997,0.0678,0.048,0.0241,0.225099996,0.391900003,0.391499996,16.261412,0.7050251,0.71030337,0.6471846,1.5835457,0.806581,-0.7050251,1.5891597
646,baigurang,4698,373933.8391,2381142.728,0.073700003,0.068599999,0.0462,0.020099999,0.230399996,0.397799999,0.425000012,19.791046,0.7058319,0.757124,0.6727561,2.0396705,0.839521,-0.7058319,1.6096365
647,baigurang,4700,373965.986,2381117.195,0.072099999,0.0757,0.054499999,0.0217,0.243200004,0.406500012,0.449000001,18.73272,0.68602234,0.76621825,0.6781533,2.1069863,0.83616465,-0.68602234,1.5846679
648,baigurang,4702,373995.3548,2381102.908,0.0713,0.065700002,0.050999999,0.022500001,0.211500004,0.333499998,0.369899988,14.822222,0.6708417,0.6352427,0.5638293,1.5024961,0.80769235,-0.6708417,1.5444372
649,baigurang,4703,373999.059,2381119.312,0.072899997,0.073600002,0.055100001,0.019300001,0.230399996,0.39410001,0.404700011,20.41969,0.68526834,0.7699414,0.6709077,2.1457043,0.8454145,-0.68526834,1.5918963
650,baigurang,4705,374006.732,2381175.404,0.068899997,0.059999999,0.049800001,0.0152,0.208499998,0.351000011,0.356700003,23.092106,0.7080292,0.72630346,0.621651,2.2441182,0.8641037,-0.7080292,1.6250145
651,baigurang,4708,374033.3226,2381215.356,0.069700003,0.068599999,0.045000002,0.0233,0.211500004,0.4014,0.387899995,17.227468,0.7080851,0.73150283,0.6640776,1.4489112,0.80153316,-0.7080851,1.5983607
652,baigurang,4709,374019.1178,2381096.216,0.072099999,0.07,0.052099999,0.019300001,0.237200007,0.397799999,0.42019999,20.611399,0.7007268,0.7679737,0.6763394,2.2670422,0.8495127,-0.7007268,1.6081829
653,baigurang,4711,374023.3511,2381074.123,0.073700003,0.068599999,0.048,0.0176,0.189700007,0.317400008,0.336299986,18.034092,0.6445596,0.6621732,0.5555934,1.5939113,0.8301978,-0.6445596,1.539485
654,baigurang,4712,374065.1554,2381090.792,0.0713,0.063600004,0.049199998,0.019300001,0.225899994,0.364199996,0.407099992,18.870466,0.7026648,0.7083433,0.6253661,2.0382497,0.8425775,-0.7026648,1.6020129
655,baigurang,4713,374065.0231,2381110.503,0.072899997,0.066399999,0.0504,0.0152,0.226600006,0.381700009,0.421400011,25.111843,0.7036376,0.7851529,0.67099905,2.67388,0.8742762,-0.7036376,1.6270441
656,baigurang,4714,374102.3294,2381106.932,0.072099999,0.065700002,0.0438,0.016799999,0.216800004,0.359800011,0.42019999,21.416668,0.69118685,0.73270017,0.6290274,2.1909707,0.8561644,-0.69118685,1.6019676
657,baigurang,4715,374080.369,2381122.41,0.0713,0.064300001,0.047400001,0.0185,0.196500003,0.366400003,0.355500013,19.805405,0.7014163,0.7212252,0.63220143,1.6098131,0.82790697,-0.7014163,1.6052874
658,baigurang,4716,373902.7406,2381209.868,0.072099999,0.069300003,0.0539,0.0209,0.193399996,0.29550001,0.297899991,14.138757,0.6200658,0.59429604,0.5063283,1.36657,0.80494636,-0.6200658,1.4879545
659,baigurang,4717,373921.5789,2381233.998,0.072899997,0.07,0.0539,0.0241,0.194199994,0.315200001,0.305099994,13.078838,0.63655245,0.6006446,0.52823126,1.1705183,0.7792029,-0.63655245,1.4944953
660,baigurang,4718,373931.3156,2381180.658,0.073700003,0.073600002,0.050999999,0.022500001,0.210800007,0.359100014,0.326700002,15.96,0.65981054,0.6893066,0.60443795,1.5070796,0.8071154,-0.65981054,1.541886
661,baigurang,4720,373877.1289,2381162.666,0.069700003,0.07,0.0557,0.020099999,0.232700005,0.373699993,0.405900002,18.59204,0.6844715,0.7265272,0.6367364,2.0845754,0.840981,-0.6844715,1.5823892
662,baigurang,4721,373748.0119,2381124.778,0.076099999,0.072800003,0.044399999,0.0209,0.201700002,0.361999989,0.367500007,17.320574,0.66513336,0.7070936,0.6153342,1.4960544,0.81221926,-0.66513336,1.5559664
663,baigurang,4722,373683.8768,2381058.526,0.072099999,0.07,0.053300001,0.022500001,0.210800007,0.364899993,0.389099985,16.217777,0.67808694,0.6909362,0.61340046,1.5003339,0.8071154,-0.67808694,1.5619279
664,baigurang,4723,373663.5568,2381026.564,0.073700003,0.070699997,0.049199998,0.024900001,0.213100001,0.3583,0.386700004,14.389558,0.6703963,0.66159904,0.59395397,1.3669211,0.7907563,-0.6703963,1.5404382
665,baigurang,4724,373710.9702,2381010.477,0.072899997,0.072099999,0.052099999,0.0241,0.207800001,0.342200011,0.362699986,14.19917,0.65194297,0.6469864,0.57182825,1.349924,0.79215175,-0.65194297,1.5203569
666,baigurang,4725,373708.0069,2381059.161,0.073700003,0.077799998,0.0581,0.0233,0.225899994,0.41170001,0.377099991,17.669529,0.6821246,0.7617738,0.67846864,1.6770895,0.81300163,-0.6821246,1.5749981
667,baigurang,4726,373687.0518,2380929.409,0.072099999,0.068599999,0.049199998,0.0136,0.148900002,0.243599996,0.205599993,17.911764,0.5605381,0.5710262,0.43873778,1.3055025,0.8326153,-0.5605381,1.4547838
668,baigurang,4727,373632.23,2380944.226,0.079999998,0.070699997,0.0581,0.0241,0.201000005,0.331999987,0.379500002,13.775933,0.64887017,0.6286146,0.555551,1.2580432,0.7858729,-0.64887017,1.5135149
669,baigurang,4728,373608.9467,2380961.159,0.070500001,0.072099999,0.050999999,0.028899999,0.182899997,0.275000006,0.270399988,9.515572,0.5845578,0.5021143,0.44572052,0.8343784,0.727101,-0.5845578,1.3943636
670,baigurang,4729,373620.3767,2380982.326,0.073700003,0.074299999,0.054499999,0.025699999,0.216800004,0.370000005,0.357899994,14.396888,0.66554135,0.67843944,0.6086573,1.3716607,0.78804123,-0.66554135,1.535645
671,baigurang,4730,373588.8383,2380977.881,0.0713,0.070699997,0.054499999,0.0217,0.209999993,0.381000012,0.361499995,17.557604,0.6869604,0.72261715,0.6410812,1.5526451,0.8126888,-0.6869604,1.5791879
672,baigurang,4732,373673.2934,2381002.011,0.076899998,0.071400002,0.0539,0.025699999,0.196500003,0.285299987,0.312299997,11.101167,0.59966356,0.54130137,0.4730563,1.1146214,0.7686769,-0.59966356,1.4343903
673,baigurang,4734,373518.6618,2381082.409,0.080799997,0.078599997,0.056899998,0.025699999,0.200200006,0.298400015,0.307500005,11.610896,0.5830239,0.5767051,0.49501476,1.1698847,0.7724657,-0.5830239,1.4244308
674,baigurang,4735,373547.0252,2381084.102,0.078500003,0.0757,0.052700002,0.024900001,0.188899994,0.307200015,0.325500011,12.33735,0.60459656,0.5919821,0.5122902,1.0724057,0.76707196,-0.60459656,1.4546418
675,baigurang,4736,373562.4769,2381144.216,0.076899998,0.069300003,0.049800001,0.020099999,0.237900004,0.414600015,0.470600009,20.626867,0.7135772,0.7802335,0.6966708,2.178738,0.844186,-0.7135772,1.6210997
676,baigurang,4737,373491.4714,2381188.789,0.079999998,0.074299999,0.053300001,0.0233,0.216800004,0.34740001,0.3759,14.909872,0.6476168,0.6660049,0.583039,1.5352792,0.8059143,-0.6476168,1.5219088
677,baigurang,4738,373532.085,2381228.874,0.074500002,0.068599999,0.049199998,0.0233,0.1919,0.33129999,0.331499994,14.218884,0.65691423,0.63035786,0.5573298,1.1854972,0.7834572,-0.65691423,1.5254986
678,baigurang,4739,373543.9913,2381260.359,0.073700003,0.072099999,0.053300001,0.022500001,0.222900003,0.360500008,0.390300006,16.022223,0.6666666,0.68850684,0.6066098,1.6865109,0.81662583,-0.6666666,1.5491731
679,baigurang,4740,373523.3538,2381278.351,0.075300001,0.073600002,0.052099999,0.0233,0.219099998,0.381700009,0.410600007,16.381975,0.6766967,0.7142912,0.6355397,1.5675524,0.8077558,-0.6766967,1.561635
680,baigurang,4741,373519.4975,2381351.978,0.077699997,0.072800003,0.050999999,0.025699999,0.210800007,0.353899986,0.342299998,13.770428,0.6587766,0.6523996,0.5841869,1.2918679,0.7826638,-0.6587766,1.5233709
681,baigurang,4742,373512.6712,2381388.332,0.076899998,0.070699997,0.0515,0.028899999,0.181400001,0.303499997,0.289499998,10.50173,0.62212723,0.5461593,0.49299678,0.8182459,0.7251546,-0.62212723,1.4482403
682,baigurang,4743,373526.3237,2381393.253,0.072099999,0.072800003,0.0515,0.0233,0.193399996,0.339300007,0.324299991,14.562232,0.6466877,0.65080637,0.57018197,1.2116966,0.7849562,-0.6466877,1.5181714
683,baigurang,4744,373510.7662,2381432.147,0.076899998,0.077100001,0.060400002,0.0297,0.201000005,0.309399992,0.317099988,10.417508,0.6010349,0.5616114,0.5,0.99160004,0.7425228,-0.6010349,1.4258652
684,baigurang,4746,373540.4525,2381479.455,0.073700003,0.076399997,0.061000001,0.031300001,0.194999993,0.294800013,0.279900014,9.41853,0.5883621,0.52598697,0.47121525,0.87207973,0.723376,-0.5883621,1.3963964
685,baigurang,4747,373554.8988,2381484.535,0.070500001,0.072099999,0.0515,0.0241,0.209299996,0.337900013,0.34830001,14.020747,0.64829266,0.64040565,0.56499624,1.37009,0.79348755,-0.64829266,1.5151434
686,baigurang,4749,373572.6788,2381490.408,0.072099999,0.077799998,0.052700002,0.0265,0.204799995,0.34009999,0.34709999,12.833962,0.62766206,0.63462573,0.55980015,1.1816573,0.7708603,-0.62766206,1.4830904
687,baigurang,4750,373563.9476,2381502.473,0.075300001,0.074299999,0.052099999,0.025699999,0.192699999,0.290399998,0.282299995,11.299611,0.5925419,0.5553283,0.48164088,1.0746211,0.764652,-0.5925419,1.4299351
688,baigurang,4751,373606.1751,2381514.221,0.073700003,0.078599997,0.061000001,0.0265,0.183599994,0.290399998,0.242799997,10.95849,0.5739838,0.5573124,0.4790607,0.94294184,0.74773914,-0.5739838,1.4067388
689,baigurang,4752,373619.1927,2381508.823,0.074500002,0.069300003,0.0557,0.0265,0.200200006,0.3028,0.293099999,11.426415,0.6275195,0.5601492,0.49966994,1.114472,0.76621085,-0.6275195,1.466572
690,baigurang,4753,373639.1952,2381542.796,0.068899997,0.073600002,0.0539,0.028100001,0.194999993,0.300599992,0.32069999,10.697509,0.60662746,0.552673,0.49082527,0.98971164,0.74809504,-0.60662746,1.4356508
691,baigurang,4754,373653.8002,2381541.526,0.072099999,0.071400002,0.049199998,0.0273,0.188199997,0.324699998,0.307500005,11.893773,0.63948506,0.5928168,0.53258693,0.94816947,0.74663574,-0.63948506,1.4843714
692,baigurang,4755,373659.8327,2381519.142,0.0713,0.078599997,0.053300001,0.031300001,0.222100005,0.376599997,0.414200008,12.031948,0.6546573,0.6519375,0.59762394,1.1502368,0.7529598,-0.6546573,1.5011883
693,baigurang,4756,373666.3415,2381562.481,0.073700003,0.069300003,0.0557,0.0305,0.155699998,0.231900007,0.206799999,7.6032786,0.53984064,0.41320783,0.36737627,0.55092275,0.6723953,-0.53984064,1.3073711
694,baigurang,4757,373693.0116,2381571.847,0.073700003,0.070699997,0.057500001,0.028899999,0.204799995,0.302100003,0.342299998,10.453287,0.6207082,0.5439138,0.4907089,1.0564561,0.7526744,-0.6207082,1.4460859
695,baigurang,4758,373701.5841,2381589.786,0.074500002,0.073600002,0.0581,0.0305,0.182899997,0.315899998,0.271600008,10.357377,0.6220796,0.55971503,0.5078533,0.782812,0.71415186,-0.6220796,1.4459827
696,baigurang,4759,373693.9641,2381625.981,0.0713,0.0678,0.050999999,0.0209,0.188899994,0.296200007,0.311100006,14.172249,0.6274725,0.5925376,0.5075229,1.2995235,0.80076265,-0.6274725,1.4956529
697,baigurang,4761,373729.2066,2381662.97,0.072899997,0.071400002,0.0539,0.032099999,0.212300003,0.344399989,0.379500002,10.7289715,0.6565657,0.58767444,0.54705954,1.0054159,0.73731595,-0.6565657,1.4860477
698,baigurang,4762,373760.1629,2381645.031,0.072099999,0.069300003,0.048599999,0.022500001,0.199499995,0.328399986,0.311100006,14.595554,0.6514961,0.63413185,0.55555093,1.3385117,0.79729724,-0.6514961,1.5232544
699,baigurang,4764,373808.423,2381686.624,0.069700003,0.0614,0.047400001,0.0104,0.186700001,0.283800006,0.272799999,27.288462,0.6442642,0.6765898,0.52391076,2.715049,0.89446986,-0.6442642,1.573564
700,baigurang,4765,373774.2917,2381690.751,0.0682,0.066399999,0.048,0.016799999,0.202500001,0.353199989,0.353100002,21.02381,0.68350816,0.72404546,0.61835927,1.9102501,0.8467852,-0.68350816,1.5926974
701,baigurang,4766,373798.7393,2381715.516,0.070500001,0.068599999,0.052099999,0.022500001,0.197999999,0.307900012,0.313499987,13.684444,0.635591,0.5996082,0.521714,1.316656,0.7959184,-0.635591,1.4993924
